date,iron
YYYY-MM-DD,ppb
2019-04-27,14573.60001
2019-05-11,84943.34727
2019-05-19,71272.29663
2019-06-18,37418.20752
2019-07-01,915.20237
2019-07-09,28.03903
2019-07-16,9373.84046
2019-08-13,810.56493
2019-09-05,7034.6452899999995
2019-10-02,15981.766479999998
2020-04-21,1918.09201
2020-05-13,75397.30783
2020-05-28,15717.66697
2020-06-10,35596.439190000005
2020-06-24,21723.73958
2020-07-08,11736.735639999999
2020-08-03,9832.71915
2020-08-26,13086.74771
2020-09-29,10908.67434
2020-11-03,14223.39411
2021-05-10,6977.584150000001
2021-05-24,14688.5117
2021-06-17,7583.8618924
2021-06-30,11596.5938611
2021-07-22,8943.1804264
2021-08-20,10390.8914252
2021-09-30,8981.933541800001
