date,lithium
YYYY-MM-DD,ppb
2014-05-02,0.848135
2014-05-04,0.746999
2014-05-07,0.576412
2014-05-10,0.707003
2014-05-13,0.75483
2014-05-16,0.333395
2014-05-19,0.541334
2014-05-22,0.345987
2014-05-25,0.245754
2014-05-28,0.152622
2014-05-31,0.035762
2014-06-03,0.0
2014-06-06,0.0
2014-06-09,0.023049
2014-06-12,0.0
2014-06-15,0.007574
2014-06-18,0.020897
2014-06-21,-0.00462
2014-06-24,0.013785
2014-06-27,0.0
2014-06-30,0.0
2014-07-03,0.0
2014-07-06,0.0
2014-07-09,0.0
2014-07-12,0.040194
2014-07-15,0.073091
2014-07-18,0.11536
2014-07-21,0.144984
2014-07-24,0.176503
2014-07-27,0.203584
2014-07-30,0.247547
2014-08-02,0.186996
2014-08-05,0.173151
2014-08-08,0.19569
2014-08-11,0.225696
2014-08-14,0.266728
2014-08-17,0.287979
2014-08-20,0.546904
2014-08-23,0.706752
2014-08-26,1.1930605811239692
2014-08-29,1.088609473276058
2014-09-01,1.2959800357423967
2014-09-04,1.3433213514784037
2014-09-07,1.4454990293226697
2014-09-10,1.072986235988815
2014-09-13,1.216385181785816
2014-09-16,1.347776886277996
2014-09-19,1.4061571076921995
2014-09-22,2.1427499708154607
2014-09-25,1.3922161250831078
2014-09-28,1.4441386061190857
2014-10-01,1.4392007499799087
2014-10-04,1.3690996200914267
2014-10-07,1.3025157802531375
2014-10-09,1.2813266801478136
2014-10-10,1.342299379225008
2014-10-13,1.3283814379260264
2014-10-16,1.299823588637646
2014-10-19,1.3074685487275322
2014-10-22,1.7619206896551804
2014-10-23,1.3779006035469008
2014-10-24,1.364533405954063
2014-10-25,1.4141239233147698
2014-10-26,1.4071937245662918
2014-10-27,1.4657216726229025
2014-10-28,1.3504911184420365
2014-10-29,1.4165883273230058
2014-10-30,1.4087873435935356
2014-10-31,1.3669986966348635
2014-11-01,1.36236669463298
2014-11-02,1.4193744433328728
2014-11-03,1.417675054697452
2014-11-04,1.4623829848555827
2014-11-05,1.4398768498009362
2014-11-06,1.3809728535035182
2014-11-07,1.449343800344667
2014-11-08,1.4377743220207848
2014-11-09,1.4224577677542565
2014-11-10,1.4607121984143794
2014-11-11,1.4472357500160575
2014-11-12,1.4966878922688742
2014-11-13,1.4183005543038043
2014-11-14,1.459213618386308
2014-11-15,1.4119290065093857
2014-11-16,1.4310247397326707
2014-11-17,1.5430270565934052
2014-11-18,1.619236705966939
2014-11-19,1.6261893617892256
2014-11-20,1.53016755
2014-11-21,1.4624752912
2014-11-22,1.4956577165000002
2014-11-23,1.4427461123999998
2014-11-24,1.4168335319999998
2014-11-25,1.4124332292000001
2014-11-26,1.4121437814000002
2014-11-27,1.3905749393
2014-11-28,1.4044568845999998
2014-11-29,1.4110953545
2014-11-30,1.3985007216
2014-12-01,1.3532863664
2014-12-02,1.3781849688000003
