date,silver
YYYY-MM-DD,ppb
2020-06-03,0.2807
2020-06-16,0.31076
2020-06-30,0.28747
2020-07-14,4.02393
2020-07-21,4.02094
2020-07-29,3.9998
2020-08-04,4.01201
2020-08-12,0.27343
2020-08-19,0.29551
2020-08-24,0.26034999999999997
2020-09-01,0.28058
2020-09-10,0.25782
2020-09-14,0.25586000000000003
2020-09-23,0.26034999999999997
2020-09-29,0.24237999999999998
2020-10-05,0.25453
2020-10-13,0.27071999999999996
2020-10-20,0.27652
2020-10-28,0.30538
2020-11-03,0.26637
2020-11-19,1.4876
2020-12-03,1.4443800000000002
2021-01-20,1.44447
2021-02-19,0.67168
2021-03-09,0.69421
2021-04-28,0.0
2021-05-04,0.0
2021-05-13,0.0
2021-05-18,0.0
2021-06-02,0.0
2021-06-08,0.0
2021-06-15,0.0
2021-06-22,0.0
2021-07-01,0.0
2021-07-07,0.0
2021-07-20,0.0327007
2021-07-27,0.035440799999999995
2021-08-04,0.0036037
2021-08-10,0.0082219
2021-08-17,0.0079452
2021-08-24,0.0117084
2021-08-31,0.0432816
2021-09-08,0.01707
2021-09-27,0.0190215
2021-10-04,0.0327014
2021-10-15,0.0595039
2021-10-20,0.0028626999999999997
2021-10-28,0.09356410000000001
2021-11-04,0.0324153
2021-11-08,0.0279863
2021-12-01,0.035796
