date,titanium
YYYY-MM-DD,ppb
2014-12-12,1.0857700000000001
2015-02-07,1.0387
2015-03-16,0.93758
2015-04-19,0.94719
2015-05-11,1.89465
2015-05-24,2.06541
2015-06-02,1.95146
2015-06-18,1.20376
2015-07-02,1.93189
2015-07-15,1.19818
2015-08-02,0.9779500000000001
2015-08-09,0.9835499999999999
2015-10-04,0.26571
2015-10-13,0.16206
2015-10-26,1.4676
2015-11-09,1.7002300000000001
2015-11-23,1.4058499999999998
2016-01-28,0.77418
2016-02-12,0.7502
2016-02-21,0.9937799999999999
2016-03-09,0.90186
2016-03-24,1.1995799999999999
2016-03-31,1.1248900000000002
2016-04-08,1.2053800000000001
2016-04-21,1.14822
2016-05-02,0.5685752627999999
2016-05-12,0.0
2016-05-27,0.9955201995999999
2016-06-04,0.5129132688
2016-06-11,1.05648576
2016-06-17,0.7644099999999999
2016-06-27,0.88605
2016-07-08,0.92485
2016-07-15,0.89917
2016-07-22,0.92286
2016-07-29,1.1739600000000001
2016-08-05,1.23876
2016-08-12,0.91966
2016-08-19,1.00425
2016-08-26,0.88254
2016-09-02,1.1274199999999999
2016-09-09,0.7822600000000001
2016-09-16,0.9846299999999999
2016-09-23,0.9994599999999999
2016-09-30,0.96928
2016-10-12,0.44192000000000004
2016-10-19,0.0
2016-10-27,1.183
2016-11-03,1.04887
2016-11-12,1.1698300000000001
2016-11-23,0.43067
2016-12-04,0.0
2017-03-19,0.08524999999999999
2017-04-12,0.07333
2017-04-30,0.28495
2017-06-30,2.77395
2017-07-30,0.46106
2017-08-25,0.7945099999999999
2017-09-14,1.05246
2017-09-27,1.01607
2017-10-14,1.3334099999999998
2017-10-23,1.11476
2017-11-03,1.22787
2017-11-16,1.0989
2018-03-03,0.85561
2018-05-25,0.0
2018-06-08,0.68629
2018-06-15,0.43923999999999996
2018-06-25,0.79945
2018-07-09,0.73911
2018-07-15,0.6501999999999999
2018-08-10,0.6836200000000001
2018-08-17,0.9689000000000001
2018-08-24,0.66871
2018-09-07,0.0
2018-09-14,0.12881
2018-10-05,0.0
2018-10-12,0.29724
2018-10-18,0.36325
2018-10-25,0.039360000000000006
2018-11-02,0.07849999999999999
2018-11-10,0.32347000000000004
2018-11-17,0.24327000000000001
2019-02-27,1.06437
2019-03-30,1.06852
2019-04-18,1.0514
2019-05-08,1.09846
2019-06-05,1.4979600000000002
2019-06-11,1.51667
2019-06-21,1.5409000000000002
2019-06-27,1.75462
2019-07-05,65.26907
2019-07-14,5.59723
2019-07-19,3.58066
2019-07-26,140.24948999999998
2019-08-02,5.215999999999999
2019-08-09,0.30329
2019-08-16,0.2651
2019-08-23,77.63369
2019-08-30,35.24469
2019-09-06,25.72108
2019-09-13,0.0
2019-09-20,0.0
2019-09-27,0.0
2019-10-04,0.0
2019-10-11,0.0
2019-10-19,0.11996
2019-10-25,0.0
2019-11-03,0.0
2019-11-08,0.0
2019-11-15,0.0
2019-11-22,0.0
2019-12-04,0.0
2019-12-12,0.0
2019-12-20,0.0
2020-01-08,0.0
2020-01-21,0.0
2020-01-28,0.0
2020-02-11,0.0
2020-02-20,1.26977
2020-03-11,0.9771799999999999
2020-03-17,0.47495000000000004
2020-04-03,1.5879299999999998
2020-04-09,1.06799
2020-04-14,0.98744
2020-04-24,0.93246
2020-05-22,0.9839199999999999
2020-05-29,1.07369
2020-06-05,0.88501
2020-06-12,1.2642200000000001
2020-06-19,1.03364
2020-06-26,0.7407999999999999
2020-07-02,1.27359
2020-07-10,1.13209
2020-07-17,1.77759
2020-07-23,1.31525
2020-07-30,1.1993099999999999
2020-08-07,1.03017
2020-08-14,1.04107
2020-08-20,1.46489
2020-08-27,1.16397
2020-09-03,1.8204200000000001
2020-09-11,1.30164
2020-09-18,1.22762
2020-09-24,2.88162
2020-10-01,1.19613
2020-10-08,1.2539600000000002
2020-10-16,1.1672200000000001
2020-10-23,1.05016
2020-10-27,5.600199999999999
2020-11-06,1.34528
2020-11-13,1.08232
2020-12-04,1.10346
2021-01-15,1.1654499999999999
2021-01-28,1.36959
2021-02-11,1.33578
2021-03-03,4.4324
2021-03-19,1.28738
2021-03-25,2.20292
2021-04-07,1.17547
2021-05-17,1.43325
2021-05-28,1.30005
2021-06-04,1.38473
2021-06-11,1.20908
2021-06-18,1.15287
2021-06-24,2.3926
2021-07-02,1.03535
2021-07-09,0.94634
2021-07-15,1.2482600000000001
2021-07-30,0.8001199999999999
2021-08-06,0.52598
2021-08-13,0.5103206
2021-08-19,0.4810142
2021-08-27,0.6538001999999999
2021-09-03,0.6759925
2021-10-01,0.4793728
2021-10-07,0.9998804
2021-10-15,0.484679
2021-10-22,0.4059194
2021-10-27,0.5037990999999999
2021-11-03,1.0282166
2021-11-11,0.6834442000000001
