date,titanium
YYYY-MM-DD,ppb
2016-10-16,0.07896
2016-10-19,0.0
2016-10-27,0.0
2016-11-03,0.0
2016-11-12,0.0
2016-11-23,1.0637
2017-08-04,1.60069
2017-08-25,1.5811600000000001
2017-09-27,1.50968
2017-10-05,1.1920899999999999
2017-10-12,1.25697
2017-10-24,0.98428
2017-11-03,1.084
2017-11-15,0.8314199999999999
2018-05-25,0.8713799999999999
2018-06-09,0.43718
2018-06-15,0.9590799999999999
2018-06-25,0.66964
2018-07-16,0.43707
2018-08-10,0.39558000000000004
2018-08-17,0.32148999999999994
2018-08-24,0.6128100000000001
2019-06-23,1.56662
2019-06-27,21.43578
2019-07-05,1.95955
2019-07-14,4.3491
2019-07-19,2.69148
2019-07-26,2.6312999999999995
2019-08-02,2.5816
2019-08-09,0.29279
2019-08-16,0.5539000000000001
2019-08-23,11.704740000000001
2019-08-30,22.7591
2019-09-06,39.00153
2019-09-13,0.0
2019-09-20,0.0
2019-09-27,0.0
2019-10-04,0.0
2019-10-11,0.015529999999999999
2019-10-19,0.0
2020-03-01,2.5001
2020-04-01,3.52176
2020-04-28,2.7750000000000004
2020-05-22,3.2341100000000003
2020-05-29,2.47842
2020-06-05,2.66676
2020-06-12,4.16604
2020-06-19,2.60613
2020-06-26,2.34222
2020-07-02,2.32381
2020-07-10,2.53666
2020-07-17,2.2764100000000003
2020-07-23,1.95279
2020-07-30,1.8119299999999998
2020-08-07,2.14498
2020-08-14,1.91743
2020-08-20,2.16188
2020-08-27,1.75673
2020-09-03,5.8714699999999995
2020-09-11,1.88284
2020-09-18,1.41654
2020-09-24,2.63309
2020-10-01,1.4264
2020-10-08,3.10076
2020-10-16,1.45458
2020-10-23,1.67028
2020-11-06,1.75569
2021-01-21,1.47513
2021-02-17,3.34056
2021-03-10,2.27194
2021-04-14,6.12566
2021-05-19,2.46548
2021-05-28,1.74979
2021-06-04,2.58347
2021-06-11,1.34575
2021-06-18,1.47328
2021-06-24,1.36726
2021-07-02,3.1802
2021-07-09,1.07861
2021-07-15,2.0535900000000002
2021-07-23,1.99125
2021-07-30,1.4356499999999999
2021-08-06,1.3045200000000001
2021-08-13,0.7382833
2021-08-19,0.7072319
2021-08-27,0.3869754
2021-09-03,0.8144779000000001
2021-10-01,1.6535733
2021-10-07,1.1651738
2021-10-22,0.46107299999999996
2021-11-03,2.1638916
2021-11-11,0.5348618
2021-12-20,3.6682873999999996
