date,aluminum
YYYY-MM-DD,ppb
2019-04-27,6.08356
2019-05-10,13.1219
2019-05-19,15.91912
2019-05-24,24.887529999999998
2019-06-03,0.0
2019-06-18,21.57178
2019-07-01,0.0
2019-07-09,57.27252
2019-07-16,21.31107
2019-08-15,16.84954
2019-09-05,0.08029
2019-10-02,20.232139999999998
2020-04-21,13.2471
2020-05-13,0.0
2020-05-28,0.0
2020-06-10,13.50667
2020-06-24,1.30447
2020-07-08,25.53371
2020-08-04,0.0
2020-08-26,0.0
2020-09-29,0.0
2020-11-03,0.0
2021-05-10,36.967349999999996
2021-05-24,17.77226
2021-06-17,58.997702600000004
2021-06-30,26.3628454
2021-07-22,134.914479
2021-08-20,17.8833332
