date,europium
YYYY-MM-DD,ppb
2020-03-25,0.00121
2020-04-01,0.00196
2020-04-07,0.00151
2020-04-07,0.0038000000000000004
2020-04-15,0.0015400000000000001
2020-04-22,0.00199
2020-04-29,0.0009500000000000001
2020-05-06,0.0
