date,silver
YYYY-MM-DD,ppb
2019-04-27,0.31887
2019-05-10,0.22049
2019-05-19,0.23949
2019-05-24,1.2792700000000001
2019-06-03,1.2030699999999999
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.27854
2019-07-16,0.14771
2019-08-15,2.59411
2019-09-05,2.62732
2019-10-02,2.4309700000000003
2020-04-21,3.94472
2020-05-13,4.13304
2020-05-28,4.04651
2020-06-10,4.28232
2020-06-24,4.4319500000000005
2020-07-08,4.2908800000000005
2020-08-03,3.9108799999999997
2020-08-26,3.9619500000000003
2020-09-29,0.06714
2020-11-03,0.056429999999999994
2021-05-10,0.0
2021-05-24,0.24989999999999998
2021-06-17,0.1012382
2021-06-30,0.0116834
2021-07-22,0.0103199
2021-08-20,0.08563950000000001
2021-09-30,0.020394100000000002
