date,silicon
YYYY-MM-DD,ppb
2019-04-27,6050.81686
2019-05-11,5971.50491
2019-05-19,5879.31054
2019-05-24,5613.61241
2019-06-03,5316.84941
2019-06-18,5374.10691
2019-07-01,5302.50525
2019-07-09,5193.31062
2019-07-16,5197.195809999999
2019-08-13,5256.34283
2019-09-05,5383.307210000001
2019-10-02,5509.021350000001
2020-05-13,5308.820449999999
2020-05-28,5433.71765
2020-06-10,5660.93257
2020-06-24,5530.35665
2020-07-08,5135.89305
2020-08-03,5149.80599
2020-08-26,5264.69337
2020-09-29,5615.13055
2020-11-03,5785.201499999999
2021-05-10,5692.9012
2021-05-24,5385.66256
2021-06-17,4529.7319924
2021-06-30,5588.2469412
2021-07-22,5217.017616499999
2021-08-20,5363.6616299
2021-09-30,5253.6675512
