date,silicon
YYYY-MM-DD,ppb
2014-12-12,2549.3065100000003
2015-01-24,2434.5478
2015-02-07,2955.06001
2015-03-16,2144.35322
2015-04-19,2055.4829
2015-05-11,5936.99999
2015-05-24,6042.98343
2015-06-02,5960.3536699999995
2015-06-18,3125.25646
2015-07-02,5738.61069
2015-07-15,2679.4146
2015-08-02,2053.3245500000003
2015-08-09,2067.9617200000002
2015-10-04,3618.31933
2015-10-13,3368.9214399999996
2015-10-26,3428.7251400000005
2015-11-09,3571.92523
2015-11-23,3184.4390399999997
2015-12-09,3234.23402
2016-01-28,3073.50003
2016-02-12,3209.8846300000005
2016-02-21,3871.44436
2016-03-09,3393.1359700000003
2016-03-24,3319.44535
2016-03-31,2973.5670099999998
2016-04-08,2228.97879
2016-04-21,2118.64385
2016-05-02,1991.178795099
2016-05-27,1924.0450322128002
2016-06-04,1814.1302967299998
2016-06-17,2008.7821099999999
2016-06-27,2128.1371
2016-07-08,2192.03606
2016-07-15,2192.5596
2016-07-22,2250.81892
2016-07-29,2377.79704
2016-08-05,2191.91756
2016-08-12,2418.40976
2016-08-19,2469.8764
2016-08-26,2390.35336
2016-09-02,2255.13303
2016-09-09,2243.53483
2016-09-16,2293.85177
2016-09-23,2378.83713
2016-09-30,2281.22153
2016-10-12,2361.75727
2016-10-19,2364.6979300000003
2016-10-27,2255.4432
2016-11-03,2373.34083
2016-11-12,2286.02348
2016-11-23,2548.47864
2017-03-19,2434.73051
2017-04-12,2709.75753
2017-04-30,2349.23679
2017-06-30,2235.99381
2017-07-30,2246.95714
2017-08-25,2537.75762
2017-09-14,2415.41752
2017-09-27,2552.51925
2017-10-14,2422.78977
2017-10-23,2351.49484
2017-11-03,2247.8520900000003
2017-11-16,2450.45804
2018-03-03,2267.93283
2018-05-25,2100.80412
2018-06-08,1928.82262
2018-06-15,2015.26648
2018-06-25,2067.0552900000002
2018-07-09,2403.18916
2018-07-15,2410.33844
2018-08-10,2668.94118
2018-08-17,2679.51186
2018-08-24,2693.9848
2018-09-07,2527.97201
2018-09-14,2608.3783799999997
2018-09-28,2680.91387
2018-10-05,2501.4155
2018-10-12,2572.2324900000003
2018-10-18,2615.25382
2018-10-25,2598.93079
2018-11-02,2585.05981
2018-11-10,2751.9710099999998
2018-11-17,2619.6110499999995
2019-02-27,2509.0126
2019-03-30,2544.59467
2019-04-18,2389.79423
2019-05-08,2375.6874
2019-06-05,2031.301
2019-06-11,1995.33953
2019-06-21,2005.52087
2019-06-27,2149.6571
2019-07-05,1984.64059
2019-07-14,1848.50413
2019-07-19,1868.8255100000001
2019-07-26,2053.09967
2019-08-02,1859.8031700000001
2019-08-09,1837.9812200000001
2019-08-16,1894.78709
2019-08-23,9338.26793
2019-08-30,5596.113219999999
2019-09-06,2919.1141199999997
2019-09-13,4236.9019
2019-09-20,2186.8885499999997
2019-09-27,2306.98852
2019-10-04,2408.8264599999998
2019-10-11,2459.4786400000003
2019-10-19,2430.82849
2019-10-25,2510.37634
2019-11-03,2445.89318
2019-11-08,2475.95768
2019-11-15,2487.06475
2019-11-22,3777.1218
2019-12-04,2558.7878499999997
2019-12-12,2530.88073
2019-12-20,2562.07343
2020-01-08,2562.41207
2020-01-21,2599.29987
2020-01-28,2595.71807
2020-02-11,2429.86589
2020-02-20,2444.28075
2020-03-11,2373.99208
2020-03-17,2407.23893
2020-04-03,2326.33178
2020-04-09,2385.88908
2020-04-14,2258.31986
2020-04-24,2337.06843
2020-05-22,2288.24622
2020-05-29,2149.4151199999997
2020-06-05,2056.78571
2020-06-12,1998.87104
2020-06-19,1824.06929
2020-06-26,1808.18802
2020-07-02,1900.07114
2020-07-10,1868.66397
2020-07-17,1875.4136600000002
2020-07-23,1888.0224999999998
2020-07-30,1856.7881
2020-08-07,1955.71454
2020-08-14,1985.17059
2020-08-20,2053.29489
2020-08-27,2093.26514
2020-09-03,2096.89793
2020-09-11,2093.03868
2020-09-18,2250.7882
2020-09-24,2347.72438
2020-10-01,2121.0094599999998
2020-10-08,2093.54101
2020-10-16,2609.9683499999996
2020-10-23,2158.7021999999997
2020-10-27,2157.74531
2020-11-06,2154.71348
2020-11-13,2189.04687
2020-12-04,2081.2011899999998
2021-01-08,2108.56448
2021-01-15,2234.9049299999997
2021-01-28,2500.90492
2021-02-11,2519.82542
2021-03-03,2575.07325
2021-03-19,2529.5122699999997
2021-03-25,2388.958
2021-04-07,2201.301
2021-05-17,1936.228
2021-05-28,1860.376
2021-06-04,1834.947
2021-06-11,1741.87825
2021-06-18,1711.26145
2021-06-24,1708.1253100000001
2021-07-02,1860.07561
2021-07-09,1893.5818900000002
2021-07-15,2021.72321
2021-07-23,2740.59516
2021-07-30,2124.20097
2021-07-31,2271.80809
2021-08-06,2113.86723
2021-08-13,2229.15966
2021-08-19,2193.5547564
2021-08-27,2399.4499989
2021-09-03,2242.6627555
2021-10-01,2340.4125648
2021-10-07,2416.7684120999998
2021-10-22,2090.53116
2021-10-27,2063.6799383
2021-11-03,2176.485217
2021-11-11,2140.5607649999997
2022-10-15,2170.0424507
