date,magnesium
YYYY-MM-DD,ppb
2020-05-22,3136.3590599999998
2020-05-29,3116.72456
2020-06-12,2910.5442599999997
2020-06-19,3029.4121
2020-06-26,3178.54972
2020-07-02,3236.80378
2020-07-10,3441.01813
2020-07-17,3787.65919
2020-07-23,3782.63629
2020-07-30,3768.51431
2020-08-07,3807.01494
2020-08-14,3782.35698
2020-08-20,3916.6747800000003
2020-08-27,4084.5005300000003
2020-09-03,4101.6522700000005
2020-09-11,4378.59293
2020-09-18,4097.93186
2020-09-24,4177.967970000001
2020-10-01,4069.9584800000002
2020-10-16,4019.7415300000002
2020-10-23,4185.28082
2020-11-06,3990.73964
2021-01-21,3723.90482
2021-02-17,3698.6391
2021-03-10,3640.51263
2021-04-14,3711.595
2021-05-19,3237.075
2021-05-28,3030.432
2021-06-04,3054.866
2021-06-11,2999.91082
2021-06-24,3276.7247300000004
2021-07-09,3522.52056
2021-07-15,3456.1538100000002
2021-07-23,3585.44803
2021-07-30,3298.55491
2021-08-06,3799.03506
2021-08-13,3333.6721763000005
2021-08-27,3435.6251801000003
2021-09-03,3480.5220388999996
2021-10-01,3663.6570597
2021-10-07,3706.4214905
2021-10-22,3545.3809353
2021-11-03,3513.4840049000004
2021-11-11,3478.1845496
