date,cobalt
YYYY-MM-DD,ppb
2019-04-27,0.09271
2019-05-10,0.15424
2019-05-19,0.14767
2019-05-24,0.17433
2019-06-03,0.17475999999999997
2019-06-18,0.24972
2019-07-01,0.13113
2019-07-09,0.21075
2019-07-16,0.24065
2019-08-15,0.23415999999999998
2019-09-05,0.22465
2019-10-02,0.18949
2020-04-21,0.23145
2020-05-13,0.10602
2020-05-28,0.15474
2020-06-10,0.11379
2020-06-24,0.12909
2020-07-08,0.10585
2020-08-04,0.13697
2020-08-26,0.09775
2020-09-29,0.07422
2020-11-03,0.06171
2021-05-10,0.3281
2021-05-24,0.12187999999999999
2021-06-17,0.2092529
2021-06-30,0.20601819999999998
2021-07-22,0.1632952
2021-08-20,0.0897506
2021-09-30,0.1041687
