date,cesium
YYYY-MM-DD,ppb
2019-04-27,0.01008
2019-05-10,0.00583
2019-05-19,0.008660000000000001
2019-05-24,0.00584
2019-06-03,0.00608
2019-06-18,0.026879999999999998
2019-07-01,0.02051
2019-07-09,0.01603
2019-07-16,0.0059900000000000005
2019-08-15,0.00687
2019-09-05,0.01351
2019-10-02,0.0053300000000000005
2020-04-21,0.01572
2020-05-28,0.04714
2020-06-10,0.0
2020-06-24,0.01604
2020-07-08,0.00482
2020-08-04,0.0
2020-08-26,0.0
2020-09-29,0.00214
2020-11-03,0.00661
2021-05-10,0.03221
2021-05-24,0.00958
2021-06-17,0.0124228
2021-06-30,0.0206888
2021-07-22,0.0286081
2021-08-20,0.0169777
2021-09-30,0.0158313
