date,rubidium
YYYY-MM-DD,ppb
2016-08-05,0.38449999999999995
2016-08-12,0.45393000000000006
2016-08-19,0.40553
2016-08-26,0.42994
2016-09-02,0.43933
2016-09-09,0.41662
2016-09-16,0.43643
2016-10-01,0.42179
2016-10-12,0.40749
2016-10-19,0.41089
2016-10-27,0.40425999999999995
2016-11-03,0.4047
2016-11-12,0.40295
2017-06-16,0.43121
2017-08-04,0.43456
2017-08-25,0.42538
2017-09-27,0.43006
2017-10-05,0.42783000000000004
2017-10-12,0.44997000000000004
2017-10-13,0.57016
2017-10-24,0.42005000000000003
2017-11-03,0.41162
2017-11-15,0.41927
2018-05-25,0.41683
2018-06-09,0.42327
2018-06-15,0.41241
2018-06-25,0.41936
2018-07-11,0.43793
2018-07-16,0.42631
2018-08-24,0.4652
2018-08-27,0.50504
2019-06-23,0.40903
2019-06-27,0.37051
2019-07-05,0.39426999999999995
2019-07-14,0.4271
2019-07-19,0.42576
2019-07-26,0.46165
2019-08-02,0.61911
2019-08-09,0.63842
2019-08-16,0.48973999999999995
2019-08-23,0.79563
2019-08-30,0.8475699999999999
2019-09-06,0.58211
2019-09-20,0.44797
2019-09-27,0.7501
2019-10-04,0.9217500000000001
2020-03-01,0.51712
2020-04-01,0.50601
2020-04-28,0.51587
2020-05-22,0.48618
2020-05-29,0.43634
2020-06-08,0.84607
2020-06-12,0.5825199999999999
2020-06-19,0.39727
2020-06-26,0.50185
2020-07-02,0.50122
2020-07-10,0.50212
2020-07-17,0.53779
2020-07-23,0.50327
2020-07-30,0.50086
2020-08-07,0.46308000000000005
2020-08-14,0.49575
2020-08-20,0.49445000000000006
2020-08-27,0.55598
2020-09-03,0.49139
2020-09-11,0.46756
2020-09-18,0.54014
2020-09-24,0.70075
2020-10-01,0.599
2020-10-08,0.54201
2020-10-16,0.55187
2020-10-23,0.58894
2020-11-06,0.47055
2021-01-21,0.46529
2021-02-17,0.53547
2021-03-10,0.58275
2021-04-14,0.43303
2021-05-19,0.3523
2021-05-28,0.42986
2021-06-04,0.40826
2021-06-11,0.66816
2021-06-24,0.55475
2021-07-09,0.60176
2021-07-15,4.3380600000000005
2021-07-23,0.9746699999999999
2021-07-30,0.50906
2021-08-06,0.52729
2021-08-13,0.4625066
2021-08-19,0.46540529999999997
2021-08-27,0.4451789
2021-09-03,0.4512289
2021-10-01,0.49416950000000004
2021-10-07,0.48508339999999994
2021-10-22,0.5364479
2021-11-03,0.5276884
2021-11-11,0.5091809
2021-12-20,0.42161570000000004
