date,antimony
YYYY-MM-DD,ppb
2015-10-21,0.18432
2015-11-01,0.08925000000000001
2015-11-09,0.13159
2015-11-17,0.10522000000000001
2015-11-23,0.27345
2015-12-03,0.23460999999999999
2015-12-14,0.31932000000000005
2015-12-22,0.27092
2015-12-28,0.30356
2016-01-04,0.31268999999999997
2016-01-12,0.38038000000000005
2016-02-02,0.96256
2016-02-15,0.45847
2016-02-23,0.35494
2016-02-29,0.11719
2016-03-08,0.22816
2016-03-15,0.6627099999999999
2016-03-21,0.26413
2016-03-29,0.26139
2016-04-05,0.41563999999999995
2016-04-12,0.24391
2016-04-19,0.28602
2016-04-25,0.5741799999999999
2016-05-03,0.15241
2016-05-11,1.44925
2016-05-17,0.78585
2016-05-27,0.32445
2016-06-01,1.47457
2016-06-09,1.50957
2016-06-16,0.28017000000000003
2016-06-22,1.11161
2016-06-29,0.6771099999999999
2016-07-08,0.36788
2016-07-15,0.27408
2016-07-22,0.25294
2016-07-29,0.22608
2016-08-05,0.25608
2016-08-12,0.35968
2016-08-19,0.28002
2016-08-26,0.2518
2016-09-02,0.42353
2016-09-09,0.27565
2016-09-16,0.11231
2016-09-23,0.14887
2016-10-01,0.12275
2016-10-12,0.19696999999999998
2016-10-19,0.16808
2016-10-21,0.19542
2016-10-27,0.18679
2016-11-03,0.21543
2016-11-12,0.13513
2016-11-22,0.42084000000000005
2016-11-29,0.25719
2016-12-06,0.16046000000000002
2016-12-13,0.18197000000000002
2016-12-27,0.18407
2017-01-03,0.18003999999999998
2017-01-17,0.22455
2017-01-24,0.18996
2017-01-31,0.20750000000000002
2017-02-07,0.17581
2017-02-15,0.18630000000000002
2017-02-21,0.22164
2017-02-28,0.15275
2017-03-09,0.2062
2017-03-14,0.17711000000000002
2017-03-21,0.18293
2017-03-28,0.33471
2017-04-04,0.21170999999999998
2017-04-11,0.17373
2017-04-18,0.46821
2017-04-25,2.11197
2017-05-02,1.2904
2017-05-09,1.15097
2017-05-16,1.04527
2017-05-23,0.95134
2017-05-30,0.9933000000000001
2017-06-01,0.36235000000000006
2017-06-16,0.79613
2017-06-30,0.4166
2017-07-30,0.22566
2017-08-25,0.18883
2017-09-14,0.15318
2017-09-27,0.23255
2017-10-10,0.24121
2017-10-14,0.28107
2017-10-17,0.12156
2017-10-23,0.1256
2017-10-24,0.31841
2017-10-31,0.14262
2017-11-03,0.19635
2017-11-07,0.07322000000000001
2017-11-14,0.24524
2017-11-15,0.33694
2017-11-21,0.028739999999999998
2017-11-24,0.24524
2017-11-28,0.45912000000000003
2017-12-05,0.52584
2017-12-12,0.023960000000000002
2017-12-19,0.40390000000000004
2017-12-26,0.02945
2018-01-02,0.05943999999999999
2018-01-09,0.19668000000000002
2018-01-16,0.12652
2018-01-23,0.16285999999999998
2018-01-30,0.19005999999999998
2018-02-06,0.13254
2018-02-13,0.10008
2018-02-20,0.18641999999999997
2018-02-27,0.31224999999999997
2018-03-06,0.13896999999999998
2018-03-13,0.11341999999999999
2018-03-20,0.31262999999999996
2018-03-27,0.22677
2018-04-03,0.14909
2018-04-10,0.36422999999999994
2018-04-17,0.17987
2018-04-24,1.3497400000000002
2018-05-01,1.93909
2018-05-25,0.78112
2018-06-09,0.43893000000000004
2018-06-15,0.42209
2018-06-25,0.36920000000000003
2018-07-11,0.27278
2018-07-16,0.19730999999999999
2018-08-10,0.11435000000000001
2018-08-17,0.12908
2018-08-24,0.14585
2018-09-07,0.27358
2018-09-14,0.22567
2018-09-21,0.35885
2018-09-28,1.06933
2018-10-05,0.25004
2018-10-12,0.23573
2018-10-19,0.46673
2018-10-25,0.5926
2018-11-02,0.12612
2019-05-07,1.4685400000000002
2019-06-23,0.70061
2019-06-27,0.7529600000000001
2019-07-05,0.53093
2019-07-14,0.5792200000000001
2019-07-19,0.4626
2019-07-26,0.37502
2019-08-02,0.25433
2019-08-09,0.24549
2019-08-16,0.4219
2019-08-23,0.47402
2019-08-30,0.49548000000000003
2019-09-06,0.33102
2019-09-13,0.27865999999999996
2019-09-20,0.13107000000000002
2019-09-27,0.18114000000000002
2019-10-04,0.21017000000000002
2019-10-11,0.17569
2019-10-19,0.37443
2020-05-22,1.90843
2020-05-29,1.48628
2020-06-05,0.9800399999999999
2020-06-12,0.62213
2020-06-19,0.5731499999999999
2020-06-26,0.45013
2020-07-02,0.26104
2020-07-10,0.36041999999999996
2020-07-17,0.32174
2020-07-23,0.17668
2020-07-30,0.17692
2020-08-07,0.4708
2020-08-14,0.42081
2020-08-20,0.15305
2020-08-27,0.35834
2020-09-03,0.14773
2020-09-11,0.21744
2020-09-18,0.25175
2020-09-24,0.34912
2020-10-01,0.17451999999999998
2020-10-08,0.16660999999999998
2020-10-16,0.13153
2020-10-23,0.11233
2020-11-06,0.09549
2021-05-19,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.0
2021-06-18,0.0
2021-06-24,0.0
2021-07-02,0.0
2021-07-09,0.0
2021-07-15,0.0
2021-07-23,0.0
2021-07-30,0.0
2021-08-06,0.0
2021-08-13,0.0998517
2021-08-19,0.1417789
2021-08-27,0.17006960000000002
2021-09-03,0.23850719999999997
2021-10-01,0.6079631
2021-10-07,0.1838594
2021-10-22,0.171736
2022-10-15,1.3221283000000001
