date,cesium
YYYY-MM-DD,ppb
2014-12-12,0.006489999999999999
2015-04-19,0.00351
2015-05-11,0.01957
2015-05-24,0.020860000000000004
2015-06-02,0.02517
2015-06-18,0.16563999999999998
2015-07-02,0.02578
2015-07-15,0.11008000000000001
2015-08-02,0.006229999999999999
2015-08-09,0.00609
2015-10-04,0.16938000000000003
2015-10-13,0.18699
2015-10-26,0.19033
2015-11-09,0.17793
2015-11-23,0.15133000000000002
2016-04-08,0.14837
2016-04-21,0.0026200000000000004
2016-05-02,0.0012276738000000001
2016-05-20,0.0072928904999999995
2016-05-27,0.003294192
2016-06-04,0.0062750695
2016-06-11,0.009405064500000001
2016-06-17,0.0
2016-06-27,0.00807
2016-07-08,0.0034400000000000003
2016-07-15,0.006579999999999999
2016-07-22,0.00597
2016-07-29,0.00568
2016-08-05,0.00302
2016-08-12,0.00554
2016-08-19,0.00584
2016-08-26,0.0055000000000000005
2016-09-02,0.00438
2016-09-09,0.005640000000000001
2016-09-16,0.006189999999999999
2016-09-23,0.00585
2016-09-30,0.0033
2016-10-12,0.00263
2016-10-19,0.00404
2016-10-27,0.007209999999999999
2016-11-03,0.00591
2016-11-12,0.00332
2016-11-23,0.0
2016-12-04,0.00882
2017-05-14,0.03819
2017-05-30,0.39183
2017-06-15,0.0365
2017-06-30,0.057409999999999996
2017-07-13,0.03651
2017-07-30,0.07389
2017-08-25,0.1377
2017-09-14,0.04553
2017-09-27,0.028040000000000002
2017-10-14,0.04226
2017-10-23,0.033460000000000004
2017-11-03,0.04132
2017-11-16,0.044149999999999995
2018-03-03,0.0285
2018-05-25,0.00392
2018-06-08,0.00496
2018-06-15,0.00476
2018-06-25,0.0029
2018-07-09,0.0054
2018-07-15,0.0050100000000000006
2018-08-10,0.00569
2018-08-17,0.00494
2018-08-24,0.011739999999999999
2018-09-07,0.00417
2018-09-14,0.00377
2018-09-21,0.0036699999999999997
2018-09-28,0.00302
