date,nickel
YYYY-MM-DD,ppb
2019-04-27,5.35062
2019-05-10,1.8398700000000001
2019-05-19,1.39575
2019-05-24,1.19847
2019-06-03,1.22529
2019-06-18,4.140750000000001
2019-07-01,0.0
2019-07-09,1.3478100000000002
2019-07-16,1.19536
2019-08-15,1.6472200000000001
2019-09-05,2.13671
2019-10-02,1.41957
2020-05-28,2.21575
2020-06-10,1.5777700000000001
2020-07-08,1.43533
2020-08-04,1.21807
2020-08-26,1.2705199999999999
2020-09-29,0.74059
2020-11-03,1.3868800000000001
2021-05-10,4.08553
2021-05-24,1.5123900000000001
2021-06-17,0.9444471999999999
2021-06-30,1.8712931999999998
2021-07-22,0.7321135
2021-08-20,0.8304358000000001
