date,boron
YYYY-MM-DD,ppb
2014-12-07,0.7406200000000001
2015-02-07,0.17715999999999998
2015-02-19,1.67569
2015-03-16,0.8595999999999999
2015-04-19,0.7646999999999999
2015-05-02,1050.79831
2015-05-11,1057.56584
2015-05-24,1005.34291
2015-06-02,1093.40881
2015-06-18,216.64957
2015-07-02,1152.71609
2015-07-15,207.17479999999998
2015-08-02,0.0
2015-08-09,0.0
2015-10-04,374.7405
2015-10-13,363.08353
2015-10-26,351.52364
2015-11-09,200.45703
2015-11-23,178.06385
2015-12-09,167.1388
2015-12-30,186.18573999999998
2016-01-08,162.32485
2016-01-18,166.25786000000002
2016-01-28,144.61015
2016-02-12,196.99902000000003
2016-02-21,251.18556999999998
2016-03-09,187.29793
2016-03-24,211.21364
2016-03-31,177.54504
2016-04-08,1.81228
2016-04-21,0.0
2016-05-02,1.2031034136
2016-05-12,0.1077797187
2016-05-20,0.0157097544
2016-05-27,1.0567722816
2016-06-04,0.7720634176000001
2016-06-11,0.6675059
2016-06-17,1.41839
2016-06-27,0.39947000000000005
2016-07-08,1.20163
2016-07-15,0.78405
2016-07-22,0.54521
2016-07-29,0.22424
2016-08-05,0.0
2016-08-12,2.00848
2016-08-19,0.6247
2016-08-26,1.51122
2016-08-27,2.40627
2016-09-02,0.5477
2016-09-09,0.0
2016-09-16,0.6842199999999999
2016-09-23,2.91877
2016-09-30,0.0
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,0.37941
2016-11-03,0.8668399999999999
2016-11-12,2.5089099999999998
2016-11-23,0.2622
2016-12-04,0.0
2016-12-19,0.0
2017-02-01,3.2613399999999997
2017-03-19,1.2055799999999999
2017-04-12,0.48351
2017-04-30,0.26625
2017-05-11,0.2589
2017-05-30,0.02846
2017-06-15,0.0
2017-06-24,1.4042599999999998
2017-06-30,0.0
2017-07-13,0.0
2017-07-30,0.0
2017-08-25,0.0
2017-09-14,0.0
2017-09-27,0.0
2017-10-14,0.0
2017-10-23,0.0
2017-11-03,0.0
2017-11-16,0.0
2017-12-19,0.0
2018-01-06,0.0
2018-01-26,0.0
2018-03-03,2.06232
2018-03-04,0.6291599999999999
2018-03-17,1.15244
2018-05-07,1.05349
2018-05-25,0.612
2018-06-08,1.58278
2018-06-15,0.13104
2018-06-25,0.7324999999999999
2018-07-11,0.0
2018-07-15,1.08437
2018-08-10,0.0
2018-08-17,0.0
2018-08-24,0.0
2018-09-07,1.54915
2018-09-14,1.6178899999999998
2018-09-21,1.58189
2018-10-05,2.45738
2018-10-12,2.48187
2018-10-18,5.0274399999999995
2018-10-25,2.00795
2018-11-02,1.9220799999999998
2018-11-10,2.41879
2018-11-17,5.01556
2019-03-18,0.0
2019-03-30,5.93422
2019-04-18,0.0
2019-05-02,0.0
2019-05-08,0.0
2019-05-31,10.79105
2019-06-05,6.67817
2019-06-11,5.05968
2019-06-21,3.2558100000000003
2019-06-27,12.54815
2019-07-05,8.91479
2019-07-14,6.5153300000000005
2019-07-19,6.29896
2019-07-26,4.99761
2019-08-02,4.1831000000000005
2019-08-09,14.2528
2019-08-16,10.28011
2019-08-23,7.30569
2019-08-30,253.5092
2019-09-06,245.26579
2019-09-13,4.93664
2019-09-20,4.4035400000000005
2019-09-27,3.0674
2019-10-04,2.9791299999999996
2019-10-11,4.0932200000000005
2019-10-19,4.80506
2019-10-25,2.9587999999999997
2019-11-03,0.0
2019-11-08,0.0
2019-11-15,0.0
2019-11-22,0.0
2019-12-04,0.0
2019-12-12,0.0
2019-12-20,0.0
2020-01-08,0.0
2020-01-15,0.0
2020-01-21,0.0
2020-01-28,0.0
2020-02-11,0.0
2020-02-20,0.0
2020-03-01,0.0
2020-03-11,0.5039600000000001
2020-03-17,0.0
2020-04-01,0.89601
2020-04-09,0.0
2020-04-14,0.0
2020-04-24,0.0
2020-04-28,0.0
2020-05-14,0.0
2020-05-22,0.0
2020-05-29,0.0
2020-06-05,0.0
2020-06-12,0.0
2020-06-19,0.0
2020-06-26,0.0
2020-07-02,1.95433
2020-07-10,8.6158
2020-07-17,0.0
2020-07-23,0.0
2020-07-30,0.0
2020-08-07,0.51981
2020-08-14,0.0
2020-08-20,0.0
2020-08-27,0.0
2020-09-03,9.33069
2020-09-11,0.0
2020-09-18,0.0
2020-09-24,0.0
2020-10-01,0.0
2020-10-08,0.0
2020-10-16,0.0
2020-10-23,0.0
2020-10-27,0.0
2020-11-06,0.0
2020-11-13,0.0
2020-11-20,0.0
2020-12-04,0.0
2020-12-31,1.1972
2021-01-08,0.0
2021-01-15,0.0
2021-01-21,0.0
2021-01-28,0.5803
2021-02-05,0.05791
2021-02-11,0.12783
2021-02-17,0.0
2021-02-25,0.01027
2021-03-03,0.10845
2021-03-10,0.0
2021-03-19,0.30349000000000004
2021-03-25,0.0
2021-03-30,0.0
2021-04-07,0.0
2021-04-14,0.0
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.0
2021-06-18,0.0
2021-06-24,3.24435
2021-07-02,0.0
2021-07-09,0.0
2021-07-15,12.684439999999999
2021-07-23,235.72634
2021-07-30,1.64685
2021-08-06,1.1068500000000001
2021-08-13,1.5030271000000002
2021-08-19,1.5213082
2021-08-27,1.0379799
2021-09-03,1.5052723000000001
2021-10-01,2.0661062
2021-10-07,1.2103145
2021-10-22,2.1004875
2021-10-27,1.8243540999999999
2021-11-03,2.0847899
2021-11-11,1.2757158
2021-12-20,1.7142221
2022-10-15,1.0676815
