date,chromium
YYYY-MM-DD,ppb
2019-04-27,0.13103
2019-05-10,0.1607
2019-05-19,0.10179
2019-05-24,0.0819
2019-06-03,0.05744
2019-06-18,1.57026
2019-07-01,0.07603
2019-07-09,1.1806999999999999
2019-07-16,1.02416
2019-08-15,1.52485
2019-09-05,5.84032
2019-10-02,1.4912400000000001
2020-04-21,2.26802
2020-05-13,0.85243
2020-05-28,0.24667
2020-06-10,3.10133
2020-06-24,0.14468999999999999
2020-07-08,0.59614
2020-08-03,0.12868
2020-08-26,0.12147
2020-09-29,0.65452
2020-11-03,0.44427
2021-05-10,0.27979
2021-05-24,0.16204
2021-06-17,0.2365585
2021-06-30,0.1557682
2021-07-22,0.20350449999999998
2021-08-20,0.16640889999999997
2021-09-30,0.0672378
