date,europium
YYYY-MM-DD,ppb
2020-05-22,0.04437
2020-05-29,0.04295
2020-06-05,0.04198
2020-06-12,0.04575
2020-06-19,0.03473
2020-06-26,0.04897
2020-07-02,0.03545
2020-07-10,0.0415
2020-07-17,0.041269999999999994
2020-07-23,0.041139999999999996
2020-07-30,0.02735
2020-08-07,0.022539999999999998
2020-08-14,0.033800000000000004
2020-08-20,0.0343
2020-08-27,0.03517
2020-09-03,0.02738
2020-09-11,0.039459999999999995
2020-09-18,0.03195
2020-09-24,0.0433
2020-10-01,0.03863
2020-10-08,0.03665
2020-10-16,0.02591
2020-10-23,0.03635
2020-10-27,0.03678
2020-11-06,0.04951
2020-11-20,0.030860000000000002
2021-05-19,0.03897
2021-05-28,0.01726
2021-06-04,0.02048
2021-06-11,0.02886
2021-06-24,0.03088
2021-07-09,0.03441
2021-07-15,0.03018
2021-07-23,0.05314
2021-07-30,0.03419
2021-08-06,0.0329
2021-08-13,0.010555499999999999
2021-08-27,0.0087527
2021-09-03,0.0079042
2021-10-01,0.012106700000000001
2021-10-07,0.008448299999999999
2021-10-22,0.0093075
2021-11-03,0.0866925
2021-11-11,0.0085172
