date,iron
YYYY-MM-DD,ppb
2019-04-27,37.81735
2019-05-11,48.247229999999995
2019-05-19,9834.09035
2019-05-24,11573.584739999998
2019-06-03,9968.35999
2019-06-18,6407.9313
2019-07-01,465.85655
2019-07-09,24.66911
2019-07-16,8.16015
2019-08-13,186.16081000000003
2019-09-05,414.22675
2019-10-02,545.63431
2020-04-21,450.52319
2020-05-13,5090.19216
2020-05-28,10041.80494
2020-06-10,10734.3717
2020-06-24,11815.541379999999
2020-07-08,14201.57185
2020-08-03,9731.345089999999
2020-08-26,11174.794380000001
2020-09-29,5515.6747399999995
2021-05-10,547.6116900000001
2021-05-24,2770.24002
2021-06-17,4583.0366784
2021-06-30,3261.8725629
2021-07-22,2426.2876209
2021-08-20,4953.0926971
2021-09-30,5190.2890252
