date,lead
YYYY-MM-DD,ppb
2019-05-10,0.0015400000000000001
2019-05-19,0.01292
2019-05-24,0.022469999999999997
2019-06-03,0.01053
2019-06-18,0.026940000000000002
2019-07-01,0.01832
2019-07-09,0.57809
2019-07-16,0.024710000000000003
2019-08-15,0.01611
2019-09-05,0.03986
2019-10-02,0.0415
2020-05-13,0.0
2020-05-28,0.00625
2020-06-10,0.01021
2020-06-24,0.03517
2020-07-08,0.011720000000000001
2020-08-04,0.0
2020-08-26,0.0
2020-09-29,0.00426
2021-05-10,0.76285
2021-05-24,0.020929999999999997
2021-06-17,0.1541115
2021-06-30,0.29146849999999996
2021-07-22,0.06643450000000001
2021-08-20,0.0677536
