date,silver
YYYY-MM-DD,ppb
2015-03-16,0.00422
2015-04-19,0.0
2015-05-02,0.01498
2015-05-11,0.007200000000000001
2015-05-24,0.027290000000000002
2015-06-02,0.00726
2015-06-18,0.0
2015-07-02,0.0
2015-07-15,0.0
2015-08-02,0.00653
2015-08-09,0.00062
2015-10-04,0.0049499999999999995
2015-10-13,0.00309
2015-10-26,0.00471
2015-11-09,0.06747
2015-11-23,0.00185
2016-04-08,0.00884
2016-04-21,0.011219999999999999
2016-05-02,0.0053435712
2016-05-12,0.011827503599999999
2016-05-20,0.1465981056
2016-05-27,0.06872088
2016-06-04,0.0165256887
2016-06-11,0.001453277
2016-06-17,0.019020000000000002
2016-06-27,0.035140000000000005
2016-07-08,0.05363
2016-07-15,0.08052999999999999
2016-07-22,0.020720000000000002
2016-07-29,0.24013
2016-08-05,0.21036
2016-08-12,0.04708999999999999
2016-08-19,0.01287
2016-08-26,0.0013
2016-09-02,0.02711
2016-09-09,0.00325
2016-09-16,0.0042499999999999994
2016-09-23,0.02069
2016-09-30,1.9999999999999998e-05
2016-10-12,0.00509
2016-10-19,0.007169999999999999
