date,lead
YYYY-MM-DD,ppb
2021-06-14,2.07081
2021-06-21,0.12686
2021-06-29,0.05929
2021-07-08,0.09104
2021-07-21,0.17184000000000002
2021-07-27,0.11242
2021-08-05,0.024640000000000002
2021-08-11,0.10179
2021-08-18,0.03114
2021-08-26,0.09
2021-08-30,0.09637
2021-09-12,0.024030000000000003
2021-10-06,0.01099
2021-10-13,0.262173
2021-11-05,0.20421519999999999
2021-12-16,0.2128921
