date,boron
YYYY-MM-DD,ppb
2019-04-27,24.59381
2019-05-11,28.736980000000003
2019-05-19,23.634349999999998
2019-05-24,32.61409
2019-06-03,27.77964
2019-06-18,29.00815
2019-07-01,28.571689999999997
2019-07-09,28.03658
2019-07-16,28.399630000000002
2019-08-13,26.57721
2019-09-05,30.22981
2019-10-02,33.40214
2020-05-13,24.45872
2020-05-28,28.72895
2020-06-10,20.15008
2020-06-24,27.568890000000003
2020-07-08,33.21471
2020-08-03,26.85959
2020-08-26,28.57611
2020-09-29,29.50737
2020-11-03,27.26967
2021-05-10,30.16225
2021-05-24,26.67576
2021-06-17,29.519498300000002
2021-06-30,29.1585961
2021-07-22,26.849432399999998
2021-08-20,29.5281136
2021-09-30,30.163181200000004
