date,ammonia_n
YYYY-MM-DD,ppm
2019-10-07,0.0072499999999999995
2020-05-26,0.002833
2020-07-28,0.00733
2020-10-09,0.00481
2021-05-25,0.0011085
2021-10-05,0.000801
