date,ammonia_n
YYYY-MM-DD,ppm
2019-10-07,0.04195
2020-05-26,0.01395
2020-07-28,0.0046099999999999995
2020-10-09,0.002935
2021-05-25,0.010450000000000001
2021-10-05,0.004645
