date,ammonia_n
YYYY-MM-DD,ppm
2019-04-27,0.037450000000000004
2019-05-10,0.03245
2019-05-19,0.0557
2019-06-18,0.019035
2019-07-01,0.044700000000000004
2019-07-09,0.0411
2019-07-16,0.035
2019-08-15,0.037099999999999994
2019-09-05,0.038349999999999995
2019-10-02,0.0361
2020-04-21,0.034949999999999995
2020-05-13,0.0283
2020-05-28,0.0303
2020-06-10,0.01115
2020-06-24,0.0243
2020-07-08,0.0421
2020-08-03,0.02675
2020-08-26,0.0271
2020-09-29,0.02345
2020-11-03,0.0249
2021-05-10,0.036000000000000004
2021-05-24,0.02605
