date,ammonia_n
YYYY-MM-DD,ppm
2020-06-27,0.00773
2020-07-06,0.00642
2020-07-13,0.0038199999999999996
2020-07-20,0.0040999999999999995
2020-07-22,0.002295
2020-07-28,0.00327
2020-08-04,0.00312
2020-08-11,0.001725
2020-08-18,0.002495
2020-08-26,0.00455
2020-09-01,0.001241
2020-09-08,0.007355
2020-09-15,0.003095
2020-09-21,0.00199
2020-10-05,0.002875
2020-10-13,0.0009425
2020-10-21,0.006705
2020-10-28,0.0036500000000000005
2020-11-04,0.00367
2020-11-11,0.00548
2020-11-17,0.0029649999999999998
2020-11-25,0.0011625
2020-12-03,0.004475
2020-12-09,0.00211
2020-12-16,0.0004025
2020-12-26,0.003095
2020-12-31,0.00177
2021-01-14,0.0007754999999999999
2021-01-17,0.0008125
2021-01-21,0.0001503
2021-01-28,0.003065
2021-02-07,0.0015999999999999999
2021-02-11,0.0009865
2021-02-19,0.025599999999999998
2021-02-27,0.0014285
2021-03-05,0.0013419999999999999
2021-03-12,0.000647
2021-03-19,0.0003975
2021-10-20,0.0023250000000000002
2021-10-27,0.0012235000000000002
2021-11-03,0.004485
2021-11-10,0.01335
2021-11-17,0.00054
2021-11-24,0.007005
2021-12-01,0.0063300000000000006
2021-12-08,0.00204
2021-12-16,0.00020600000000000002
2021-12-23,0.00049535
