date,ammonia_n
YYYY-MM-DD,ppm
2020-05-21,0.02805
2020-05-27,0.0058449999999999995
2020-06-03,0.0
2020-06-09,0.00116
2020-06-17,0.0
2020-06-25,0.0
2020-06-30,0.007665
2020-07-07,0.006845
2020-07-14,0.003073
2020-07-22,0.008285
2020-07-27,0.00022225
2020-08-02,0.0045
2020-08-10,0.0027075000000000003
2020-08-18,0.00392
2020-08-24,0.002745
2020-08-31,0.00096925
2020-09-15,0.0
2020-09-22,0.0006295
2020-09-28,0.0
2020-10-08,0.0
2020-10-14,0.0
2020-10-22,0.01435
2020-11-11,0.0010500000000000002
2020-12-08,0.004685
2020-12-29,0.001051
2021-01-29,0.008615000000000001
2021-03-10,0.001785
2021-04-16,0.007585
2021-04-29,0.011
2021-05-12,0.02095
2021-05-20,0.03375
2021-05-26,0.00304
2021-06-01,0.00479
2021-07-27,0.037099999999999994
2021-08-05,0.001052
2021-08-11,0.0024684999999999998
2021-08-18,0.0014935
2021-08-26,0.00623
2021-08-30,0.004155
2021-09-12,0.0030695
2021-10-06,0.001001
2021-10-13,0.0012719999999999997
2021-11-05,0.000632
2021-11-12,0.002605
2021-12-16,0.00212
