date,tdn
2018-07-17,63.02
2018-07-19,53.69
2018-07-21,39.04
2018-07-23,48.93
2018-07-25,62.07
2018-07-27,43.32
2018-07-29,50.28
2018-07-31,48.879999999999995
2018-08-02,72.94
2018-08-04,73.97
2018-08-06,52.9
2018-08-08,52.769999999999996
2018-08-10,58.51
2018-08-12,46.55
2018-08-14,40.980000000000004
2018-08-16,94.29
2018-08-18,79.64
2018-08-20,62.67
2018-08-22,66.07
2018-08-24,82.41
2018-08-25,161.0
2018-08-26,132.0
2018-08-28,61.12
2018-08-30,76.4
2018-09-01,64.01
2018-09-03,126.3
2018-09-05,57.14
2018-09-07,77.15
2018-09-09,59.26
2018-09-11,70.19
2018-09-13,70.5
2018-09-15,75.16
2018-09-17,65.76
2018-09-19,68.63
2018-09-21,64.24
2018-09-23,77.87
2018-09-25,64.21
2018-09-27,59.08
2018-09-29,46.1
2018-10-01,59.39
2018-10-03,133.4
2018-10-05,123.4
2018-10-07,102.5
2018-10-09,91.48
2018-10-11,95.04
2018-10-13,65.01
2018-10-15,118.6
2018-10-17,88.63
2018-10-19,65.09
2018-10-21,102.1
2018-10-23,105.0
2018-10-25,134.2
2018-10-27,154.5
2018-10-29,190.6
2018-10-31,117.1
2018-11-02,103.6
2018-11-16,60.28
2018-11-20,58.75
2018-11-22,47.45
2018-11-25,88.25
2018-11-28,66.8
2018-12-01,47.53
2018-12-04,54.84
2018-12-07,88.64
2018-12-10,52.52
2018-12-13,55.63
2018-12-16,50.33
2018-12-19,60.54
2018-12-22,62.5
2018-12-25,56.22
2018-12-28,45.94
2019-01-03,45.08
2019-01-06,73.93
2019-01-09,39.13
2019-01-12,49.8
2019-01-15,43.44
2019-01-18,93.1
2019-01-21,94.48
2019-03-13,55.1
2019-03-16,60.36
2019-03-19,110.8
2019-03-22,76.97
2019-03-25,75.88
2019-03-28,104.4
2019-03-31,70.63
2019-04-03,132.5
2019-04-06,91.96
2019-04-09,84.26
2019-04-12,136.9
2019-04-15,86.42
2019-04-18,108.2
2019-04-21,140.1
2019-04-24,200.5
2019-04-25,212.3
2019-04-27,299.6
2019-04-29,258.6
2019-05-01,226.8
2019-05-03,263.7
2019-05-05,209.7
2019-05-13,354.2
2019-06-10,202.7
2019-06-10,246.8
2019-06-11,226.5
2019-06-11,292.6
2019-06-11,199.0
2019-06-11,204.3
2019-06-11,214.5
2019-06-11,199.0
2019-06-11,184.6
2019-06-11,197.0
2019-06-11,205.3
2019-06-11,197.1
2019-06-11,200.1
2019-06-11,188.2
2019-06-11,198.4
2019-06-11,194.5
2019-06-11,175.0
2019-06-11,190.6
2019-06-11,199.0
2019-06-11,190.3
2019-06-11,203.0
2019-06-11,214.7
2019-06-11,185.2
2019-06-11,193.2
2019-06-11,173.1
2019-06-12,112.8
2019-06-13,95.66
2019-06-14,93.27
2019-06-15,99.83
2019-06-16,138.6
2019-06-17,89.98
2019-06-18,125.4
2019-06-19,100.3
2019-06-20,114.3
2019-06-21,177.5
2019-06-22,112.6
2019-06-23,79.75
2019-06-24,117.6
2019-06-25,90.49
2019-06-26,125.8
2019-06-27,124.8
2019-06-28,98.85
2019-06-29,116.8
2019-06-30,97.42
2019-07-01,71.84
2019-07-02,76.94
2019-07-03,93.02
2019-07-04,96.15
2019-07-05,96.0
2019-07-07,120.4
2019-07-09,125.3
2019-07-11,65.46
2019-07-13,66.19
2019-07-15,57.04
2019-07-17,59.9
2019-07-19,77.09
2019-07-21,55.23
2019-07-23,66.2
2019-07-25,51.6
2019-07-26,88.0
2019-07-26,75.18
2019-07-26,72.01
2019-07-26,64.79
2019-07-26,59.89
2019-07-26,74.04
2019-07-26,60.38
2019-07-27,60.91
2019-07-27,66.68
2019-07-27,60.98
2019-07-27,67.86
2019-07-27,69.62
2019-07-27,74.17
2019-07-27,84.75
2019-07-27,94.37
2019-07-27,95.86
2019-07-27,99.98
2019-07-27,115.7
2019-07-27,99.5
2019-07-27,98.48
2019-07-27,103.3
2019-07-27,98.53
2019-07-27,112.5
2019-07-27,100.2
2019-07-27,95.8
2019-07-27,64.92
2019-07-29,71.68
2019-07-31,71.44
2019-08-02,66.18
2019-08-04,61.53
2019-08-06,79.08
2019-08-08,53.12
2019-08-10,54.39
2019-08-12,69.75
2019-08-14,42.94
2019-08-18,70.02
2019-08-20,80.84
2019-08-22,176.9
2019-08-24,63.89
2019-08-26,61.22
2019-08-28,53.29
2019-08-30,56.62
2019-09-01,57.12
2019-09-03,50.33
2019-09-05,72.59
2019-09-07,55.46
2019-09-09,57.95
2019-09-11,67.74
2019-09-13,53.01
2019-09-15,67.65
2019-09-17,66.98
2019-09-19,62.6
2019-09-21,59.47
2019-09-23,66.36
2019-09-25,76.84
2019-09-27,64.87
2019-09-29,46.48
2019-10-01,47.58
2019-10-03,47.12
2019-10-05,27.58
2019-10-07,30.05
2019-10-09,46.2
2019-10-11,36.23
2019-10-13,42.23
2019-10-15,64.35
2019-10-17,51.26
2019-10-19,57.86
2019-10-23,50.56
2019-10-25,58.92
2019-10-27,55.47
2019-10-30,75.46
2019-11-02,112.6
2019-11-05,48.1
2019-11-08,48.93
2019-11-11,103.9
2019-11-14,64.39
2019-11-17,78.95
2019-11-20,46.2
2019-11-23,48.07
2019-11-26,59.44
2019-11-29,121.4
2019-12-02,97.08
2019-12-05,100.0
2019-12-08,678.4
2019-12-11,132.2
2019-12-14,175.6
2019-12-17,124.7
2019-12-20,117.1
2019-12-23,71.61
2019-12-26,99.96
2019-12-29,92.21
2019-12-31,52.6
2020-01-01,116.4
2020-01-04,115.9
2020-01-07,123.4
2020-01-10,113.5
2020-01-16,111.6
2020-01-19,76.59
2020-01-22,95.25
2020-01-25,92.02
2020-01-28,606.4
2020-01-31,232.7
2020-02-03,81.24
2020-02-06,116.2
2020-02-09,165.3
2020-02-12,66.74
2020-02-15,121.0
2020-02-18,65.52
2020-02-21,121.2
2020-02-24,108.2
2020-02-27,80.13
2020-03-01,68.74
2020-03-04,73.16
2020-03-07,79.91
2020-03-10,107.5
2020-03-13,59.73
2020-03-16,74.68
2020-03-19,83.75
2020-03-22,362.8
2020-03-25,76.9
2020-03-30,432.0
2020-04-07,226.2
2020-04-11,236.1
2020-04-17,214.6
2020-04-21,197.7
2020-04-30,138.9
2020-05-02,138.9
2020-05-04,180.6
2020-05-06,176.0
2020-05-08,237.4
2020-05-10,204.0
2020-05-12,192.3
2020-05-14,319.8
2020-05-16,195.5
2020-05-18,163.3
2020-05-20,192.5
2020-05-22,147.3
2020-05-24,147.4
2020-05-26,151.2
2020-05-28,138.4
2020-05-30,153.4
2020-06-01,154.6
2020-06-05,154.5
2020-06-07,176.8
2020-06-09,156.2
2020-06-11,129.7
2020-06-13,150.5
2020-06-15,131.3
2020-06-16,93.03
2020-06-18,117.8
2020-06-20,103.3
2020-06-22,52.78
2020-06-24,132.1
2020-06-26,81.55
2020-06-28,83.04
2020-06-30,81.09
2020-07-02,92.98
2020-07-06,79.46
2020-07-08,44.17
2020-07-10,45.14
2020-07-12,52.2
2020-07-14,53.63
2020-07-16,59.91
2020-07-18,25.78
2020-07-20,49.28
2020-07-22,48.73
2020-07-24,47.25
2020-07-26,308.6
2020-07-28,73.83
2020-07-30,93.65
2020-08-01,66.89
2020-08-05,46.73
2020-08-07,74.52
2020-08-09,54.76
2020-08-11,51.89
2020-08-13,62.4
2020-08-15,39.87
2020-08-17,47.3
2020-08-25,52.49
2020-08-27,71.19
2020-08-29,51.25
2020-08-31,79.61
2020-09-02,66.31
2020-09-04,77.65
2020-09-06,65.71
2020-09-08,55.14
2020-09-10,70.59
2020-09-12,68.36
2020-09-14,59.6
2020-09-16,76.55
2020-09-17,40.82
2020-09-19,63.52
2020-09-21,69.18
2020-09-23,52.63
2020-09-25,69.22
2020-09-27,44.89
2020-09-29,45.88
2020-10-01,49.79
2020-10-03,54.2
2020-10-05,60.34
2020-10-07,48.79
2020-10-09,51.76
2020-10-11,64.88
2020-10-13,79.19
2020-10-15,66.89
2020-10-17,76.6
2020-10-19,74.52
2020-10-21,65.26
2020-10-23,67.32
2020-10-25,58.02
2020-10-27,65.63
2020-11-05,116.5
2020-11-08,296.3
2020-11-11,180.3
2020-11-14,77.44
2020-11-17,153.4
2020-11-20,158.0
2020-11-23,140.5
2020-11-26,151.3
2020-11-29,146.8
2020-12-02,164.2
2020-12-05,158.8
2020-12-08,153.4
2020-12-11,143.5
2020-12-14,145.4
2020-12-17,163.5
2020-12-20,163.6
2020-12-23,150.7
2020-12-26,178.0
2020-12-29,150.5
2021-01-01,138.3
2021-01-04,125.1
2021-01-07,133.0
2021-01-10,126.9
2021-01-13,146.2
2021-01-14,101.0
2021-01-17,281.4
2021-01-20,147.6
2021-01-23,130.0
2021-01-26,178.8
2021-01-29,110.5
2021-02-01,122.8
2021-02-04,159.5
2021-02-07,131.4
2021-02-10,161.0
2021-02-13,161.5
2021-02-16,194.0
2021-02-19,114.4
2021-02-22,131.6
2021-02-25,140.6
2021-02-28,138.1
2021-03-03,133.9
2021-03-06,139.1
2021-03-09,124.2
2021-03-12,115.7
2021-03-15,104.7
2021-03-18,103.5
2021-03-21,119.2
2021-04-29,269.1
2021-05-01,314.2
2021-05-03,310.3
2021-05-05,238.6
2021-05-07,241.0
2021-05-09,224.2
2021-05-11,197.0
2021-05-13,176.1
2021-05-15,167.2
2021-05-17,203.0
2021-05-19,170.2
2021-05-21,183.8
2021-05-23,190.3
2021-05-25,213.4
2021-05-27,128.7
2021-05-29,210.9
2021-05-31,229.5
2021-06-02,231.1
2021-06-04,211.8
2021-06-06,225.5
2021-06-08,204.3
2021-06-10,160.9
2021-06-12,162.6
2021-06-14,164.8
2021-07-16,82.68
2021-07-18,81.17
2021-07-20,68.67
2021-07-22,120.7
2021-07-24,152.2
2021-07-26,121.8
2021-07-31,79.33
2021-08-02,172.7
2021-08-04,75.59
2021-08-06,90.6
2021-08-08,86.79
2021-08-10,99.7
2021-08-12,87.53
2021-08-14,82.58
2021-08-16,89.6
2021-08-18,137.3
2021-08-20,120.1
2021-08-22,92.3
2021-08-25,64.58
2021-08-27,100.8
2021-08-29,97.64
2021-08-31,52.65
2021-09-02,66.88
2021-09-04,73.29
2021-09-06,78.47
2021-09-08,90.62
2021-09-10,72.15
2021-09-14,67.6
2021-09-16,60.18
2021-09-18,54.74
2021-09-20,83.8
2021-09-22,73.73
2021-09-24,90.34
2021-09-26,109.9
2021-09-28,67.9
2021-09-30,113.2
2021-10-02,72.78
2021-10-04,67.6
2021-10-06,61.84
2021-10-08,73.67
2021-10-10,76.24
2021-10-12,139.5
2021-10-14,92.88
2021-10-20,149.7
