date,ammonia_n
YYYY-MM-DD,ppm
2021-07-21,0.015600000000000001
2021-07-27,0.05905
2021-08-05,0.0032849999999999997
2021-08-11,0.0035700000000000003
2021-08-18,0.000878
2021-08-26,0.0023975000000000003
2021-08-30,0.002465
2021-09-12,0.00235
2021-10-06,0.002815
2021-10-13,0.002765
2021-11-05,0.1805
2021-12-16,0.008205
