date,sodium
YYYY-MM-DD,ppb
2014-05-02,1543.86706
2014-05-04,1378.756579
2014-05-07,1360.569047
2014-05-10,1396.417615
2014-05-13,1551.711739
2014-05-16,845.31148
2014-05-19,1203.809353
2014-05-22,1005.972916
2014-05-25,933.669627
2014-05-28,847.103247
2014-05-31,738.268311
2014-06-03,697.238228
2014-06-06,685.497482
2014-06-09,730.201264
2014-06-12,688.253124
2014-06-15,705.049488
2014-06-18,798.678686
2014-06-21,713.410994
2014-06-24,712.022349
2014-06-27,676.24356
2014-06-30,650.612579
2014-07-03,676.398251
2014-07-06,673.089841
2014-07-09,679.254568
2014-07-12,830.139448
2014-07-15,813.067316
2014-07-18,840.430881
2014-07-21,864.98197
2014-07-24,868.961618
2014-07-27,913.073346
2014-07-30,912.682618
2014-08-02,1000.968722
2014-08-05,923.297568
2014-08-08,921.907836
2014-08-11,928.266426
2014-08-14,1064.280449
2014-08-17,988.666315
2014-08-20,1002.055998
2014-08-23,1009.109354
2014-08-26,1404.6008413908266
2014-08-29,1286.4915524386474
2014-09-01,1380.0026691953838
2014-09-04,1414.760878493348
2014-09-07,1502.022270815805
2014-09-10,1203.7773671506297
2014-09-13,1326.7715251101847
2014-09-16,1418.3609863066167
2014-09-19,1476.8251188742104
2014-09-22,1344.4981830622776
2014-09-25,1475.1489643603966
2014-09-28,1414.8096169176263
2014-10-01,1412.4011473379996
2014-10-04,1406.0572758301614
2014-10-07,1341.3041977369248
2014-10-09,1288.1431203582258
2014-10-10,1315.7010347363484
2014-10-13,1313.4049497213293
2014-10-16,1306.438303910474
2014-10-19,1389.792562274053
2014-10-22,922.9559834482759
2014-10-23,917.9211519514968
2014-10-24,910.4198498427205
2014-10-25,934.130122906404
2014-10-26,917.8022974698836
2014-10-27,954.7534712643678
2014-10-28,988.6313062544862
2014-10-29,989.5957380838128
2014-10-30,972.1629827659585
2014-10-31,954.1634756267922
2014-11-01,950.1703875335703
2014-11-02,959.4046638727544
2014-11-03,935.4579334314968
2014-11-04,946.8858592139519
2014-11-05,934.4545856922285
2014-11-06,933.9956746807833
2014-11-07,964.3847111909823
2014-11-08,1016.2009511065361
2014-11-09,1029.8989280221845
2014-11-10,1062.7549180857152
2014-11-11,961.2514791006192
2014-11-12,981.6839424443624
2014-11-13,954.3193865156973
2014-11-14,953.8746780436315
2014-11-15,915.9785296031231
2014-11-16,971.6136366443642
2014-11-17,1034.8498950269766
2014-11-18,1030.1889412768862
2014-11-19,1002.8977408523883
2014-11-20,1520.1007786320001
2014-11-21,1469.0641577300999
2014-11-22,1476.9318014113
2014-11-23,1456.8388437275999
2014-11-24,1446.064993767
2014-11-25,1470.0758534952001
2014-11-26,1517.6828058381002
2014-11-27,1559.3422028823002
2014-11-28,1612.270643093
