date,silver
2016-06-26,0.15037999999999999
2016-06-27,0.046889999999999994
2016-06-28,0.00432
2016-06-29,0.0
2016-07-13,0.05062
2016-07-14,0.045380000000000004
2016-07-15,0.04634
2016-07-16,0.07551000000000001
2016-07-18,0.04923
2016-07-20,0.03968
2016-07-21,0.041139999999999996
2016-07-22,0.025249999999999998
2016-07-23,0.27707
2016-07-24,0.08377000000000001
2016-07-25,0.07452
2016-07-26,0.10160000000000001
2016-07-27,0.04527
2016-07-28,0.09376000000000001
2016-07-29,0.24961
2016-07-30,0.03576
2016-07-31,0.057019999999999994
2016-08-01,0.046439999999999995
2016-08-02,0.006719999999999999
2016-08-03,0.05904
2016-08-04,0.00557
2016-08-05,0.38954999999999995
2016-08-06,0.25375000000000003
2016-08-07,0.25245
2016-08-08,0.39919000000000004
2016-08-09,0.047099999999999996
2016-08-10,0.11618
2016-08-11,0.12727
2016-08-12,0.55448
2016-08-26,0.47944
2016-08-27,0.4824
2016-08-28,0.45765
2016-08-29,0.45976999999999996
2016-08-30,0.46526
2016-08-31,0.46843
2016-09-01,0.46355
2016-09-02,0.45765
2016-09-03,0.47304999999999997
2016-09-04,0.48236
2016-09-05,0.46277
2016-09-06,0.46579000000000004
2016-09-07,0.46543
2016-09-08,0.47456
2016-09-09,0.46204
2016-09-10,0.45072
2016-09-11,0.46758
2016-09-12,0.46109999999999995
2016-09-13,0.46336
2016-09-14,0.45325
2016-09-15,0.4609
2016-09-15,0.46711
2016-09-16,0.4566
2016-09-17,0.46671999999999997
2016-09-18,0.4557
2016-09-19,0.51406
2016-09-20,0.46842
2016-09-21,0.46989000000000003
2016-09-22,0.46705
2016-09-23,0.47667000000000004
2016-09-24,0.46488
2016-09-25,0.49491
2016-09-26,0.46659
2016-09-27,0.46566
2016-09-28,0.463
2016-09-29,0.46374
2016-09-30,0.47350000000000003
2016-10-01,0.45723
2016-10-02,0.45095
2016-10-03,0.46349
2016-10-04,0.44581000000000004
2016-10-05,0.46259
2016-10-06,0.45976999999999996
2016-10-07,0.46260999999999997
2016-10-08,0.46495000000000003
2016-10-13,0.46009
2016-10-14,0.06849
2016-10-15,0.02101
2016-10-16,0.014070000000000001
2016-10-17,0.01138
2016-10-18,0.00848
2016-10-19,0.01256
2016-10-20,0.009219999999999999
2016-10-21,0.00448
2016-10-22,0.006880000000000001
2016-10-23,0.006189999999999999
2016-10-24,0.00416
2016-10-25,0.0063
2016-10-26,0.00567
2016-10-27,0.00368
2016-10-28,0.006449999999999999
2016-10-29,0.005019999999999999
2016-10-30,0.00278
2016-11-01,0.00901
2016-11-04,0.012310000000000001
2016-11-07,0.014530000000000001
2016-11-10,0.01457
2016-11-13,0.00904
2016-11-16,0.006030000000000001
2016-11-19,0.00698
2016-11-22,0.00554
2016-11-25,0.00912
2016-11-28,0.004739999999999999
2016-12-01,5e-05
2016-12-04,0.00651
2016-12-07,0.01182
2016-12-10,0.0057399999999999994
2016-12-13,0.00855
2016-12-16,0.00284
2016-12-19,0.0
2016-12-22,0.00061
2016-12-25,0.00436
2016-12-28,0.0
2016-12-31,0.11971000000000001
2017-01-03,0.03333
2017-01-06,0.02021
2017-01-09,9.87197
2017-01-27,0.0
2017-01-30,0.0
2017-02-02,0.0
2017-02-05,0.0
2017-02-08,0.0
2017-02-11,0.0
2017-02-14,0.0
2017-02-17,0.0
2017-02-20,0.0
2017-02-23,0.00183
2017-02-26,0.18196
2017-03-01,0.0343
2017-03-04,0.01288
2017-03-07,0.00843
2017-03-10,0.00228
2017-03-13,0.00098
2017-03-16,0.0
2017-03-19,0.0
2017-03-22,0.0
2017-03-25,0.00048
2017-03-28,0.0
2017-03-31,0.0
2017-04-03,0.0
2017-04-06,0.0
2017-04-10,9.999999999999999e-06
2017-04-11,0.70262
2017-04-12,0.5264599999999999
2017-04-13,0.37962
2017-04-14,0.32233999999999996
2017-04-15,0.24366
2017-04-16,0.26059
2017-04-17,0.25037
2017-04-18,0.2557
2017-04-19,0.23215
2017-04-20,0.23689000000000002
2017-04-21,0.21883
2017-04-22,0.22345
2017-04-23,0.21734
2017-04-24,0.21481
2017-04-25,0.19882
2017-04-26,0.21245
2017-04-27,0.31762
2017-04-28,0.14042000000000002
2017-04-29,0.03494
2017-04-30,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,0.02657
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-13,0.36311000000000004
2017-05-14,0.07157
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-20,0.0
2017-05-21,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-27,0.0
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,0.5847
2017-05-31,0.25954
2017-06-01,0.16872
2017-06-02,0.1348
2017-06-03,0.12387000000000001
2017-06-04,0.10787
2017-06-05,0.09067
2017-06-06,0.10872
2017-06-07,0.09736
2017-06-08,0.0859
2017-06-09,0.08589
2017-06-10,0.08252999999999999
2017-06-11,0.08929
2017-06-12,0.08210999999999999
2017-06-13,0.07522
2017-06-14,0.09233
2017-06-15,0.0689
2017-06-16,0.07106
2017-06-17,0.08805
2017-06-18,0.07247
2017-06-19,0.43999999999999995
2017-06-20,0.13291
2017-06-21,0.07739
2017-06-22,0.050730000000000004
2017-06-23,0.05548
2017-06-24,0.03667
2017-06-26,0.02189
2017-06-28,0.02676
2017-06-30,0.0
2017-07-02,0.03526
2017-07-04,0.02855
2017-07-06,0.014369999999999999
2017-07-08,0.02369
2017-07-10,0.01908
2017-07-12,0.030950000000000002
2017-07-14,0.01812
2017-08-11,0.02395
2017-08-13,0.02023
2017-08-15,0.36175
2017-08-17,0.04685
2017-08-19,0.08821000000000001
2017-08-21,0.03701
2017-08-23,0.017750000000000002
2017-08-25,0.01073
2017-08-27,0.01576
2017-08-29,0.02054
2017-08-31,0.01304
2017-09-02,0.01107
2017-09-04,0.0
2017-09-06,0.014400000000000001
2017-09-08,0.0
2017-09-10,0.0
2017-09-12,0.00568
2017-09-14,0.0027099999999999997
2017-09-16,0.0
2017-09-18,0.0
2017-09-20,0.0
2017-09-22,0.0
2017-09-24,0.0
2017-09-26,0.0
2017-09-28,0.0
2017-09-30,0.0
2017-10-02,0.0
2017-10-04,0.0
2017-10-06,0.0
2017-10-08,1.49938
2017-10-10,0.0
2017-10-12,0.0
2017-10-14,0.0
2017-10-16,0.0
2017-10-18,0.0
2017-10-20,0.0
2017-10-22,0.0
2017-10-24,0.0
2017-11-22,0.30058
2017-11-25,0.18999
2017-11-27,0.168501
2017-11-30,0.09425
2017-12-03,0.07238
2017-12-06,0.03917
2017-12-09,0.13036
2017-12-12,0.11077000000000001
2017-12-15,0.02078
2017-12-18,0.11771999999999999
2017-12-21,0.08828000000000001
2017-12-24,0.10392
2017-12-27,0.06234
2017-12-30,0.03808
2018-01-02,0.02663
2018-01-05,0.024190000000000003
2018-01-08,0.02107
2018-01-11,0.01075
2018-01-14,0.01115
2018-01-17,0.00791
2018-01-20,0.0051199999999999996
2018-01-23,0.00483
2018-01-26,0.059430000000000004
2018-01-29,0.01304
2018-02-09,1.19711
2018-02-12,0.67166
2018-02-15,0.35903999999999997
2018-02-18,0.25592
2018-02-21,0.15025
2018-02-24,0.12182
2018-02-27,0.07572
2018-03-02,0.04975
2018-03-05,0.0
2018-03-08,0.00221
2018-03-11,0.014369999999999999
2018-03-14,0.0
2018-03-17,0.0
2018-03-20,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-29,0.0
2018-04-01,0.0
2018-04-04,0.0
2018-04-07,0.0
2018-04-10,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-18,0.01222
2018-04-20,0.0
2018-04-22,0.0
2018-04-24,0.0
2018-04-26,0.0
2018-04-28,0.0
2018-04-30,0.0
2018-05-02,0.0
2018-05-04,0.0
2018-05-06,0.0
2018-05-08,0.0
2018-05-10,0.0
2018-05-12,0.0
2018-05-14,0.0
2018-05-16,0.0
2018-05-18,0.0
2018-05-20,0.0
2018-05-22,0.0
2018-05-24,0.0
2018-05-26,0.0
2018-05-28,0.18839999999999998
2018-05-30,0.08285000000000001
2018-06-01,0.03145
2018-06-03,0.016739999999999998
2018-06-05,0.0
2018-06-07,0.0
2018-06-09,0.0
2018-06-11,0.0
2018-06-13,0.0
2018-06-15,0.0
2018-06-17,0.0
2018-06-19,0.0
2018-06-21,0.0
2018-06-23,0.0
2018-06-25,0.0
2018-06-27,0.0
2018-06-29,0.0
2018-07-01,0.0
2018-07-03,0.0
2018-07-05,0.0
2018-07-07,0.0
2018-07-09,0.03139
2018-07-11,0.02144
2018-07-13,0.012570000000000001
2018-07-15,0.01302
2018-07-17,0.01039
2018-07-19,0.008450000000000001
2018-07-21,0.006579999999999999
2018-07-23,0.00854
2018-07-25,0.00716
2018-07-27,0.00726
2018-07-29,0.00786
2018-07-31,0.00813
2018-08-02,0.011559999999999999
2018-08-04,0.46618
2018-08-06,0.0
2018-08-08,0.0
2018-08-10,0.0
2018-08-12,0.05896
2018-08-14,0.0
2018-08-16,0.0
2018-08-18,0.0
2018-08-20,0.09809999999999999
2018-08-22,0.0
2018-08-24,0.0
2018-08-25,0.0
2018-08-26,0.0
2018-08-28,0.0
2018-08-30,0.0
2018-09-01,0.0
2018-09-03,0.0
2018-09-05,0.0
2018-09-07,0.0
2018-09-09,0.0
2018-09-11,0.0
2018-09-13,0.0
2018-09-15,0.0
2018-09-17,0.0
2018-09-19,0.0
2018-09-21,0.0
2018-09-23,0.0
2018-09-25,0.0
2018-09-27,0.0
2018-09-29,0.0
2018-10-01,0.0
2018-10-03,0.0
2018-10-05,0.0
2018-10-07,0.0
2018-10-09,0.0
2018-10-11,0.0
2018-10-13,0.0
2018-10-15,0.0
2018-10-17,0.0
2018-10-19,0.0
2018-10-21,0.0
2018-10-23,0.0
2018-10-25,0.0
2018-10-27,0.0
2018-10-29,0.0
2018-10-31,0.0
2018-11-02,0.0
2019-01-24,0.7282
2019-01-27,0.7030000000000001
2019-01-30,0.70314
2019-02-02,0.69333
2019-02-05,0.69147
2019-02-08,0.6906
2019-02-11,0.68714
2019-02-14,0.68874
2019-02-17,0.68314
2019-02-20,0.69216
2019-02-23,0.6875
2019-02-26,0.69008
2019-03-01,0.6783
2019-03-04,0.68129
2019-03-07,0.68276
2019-03-10,0.7355
2019-03-13,0.71318
2019-03-16,0.70919
2019-03-19,0.7145
2019-03-22,0.70755
2019-03-25,0.70312
2019-03-28,0.6998500000000001
2019-03-31,0.69855
2019-04-03,0.70078
2019-04-06,0.71184
2019-04-09,0.69986
2019-04-12,0.6977500000000001
2019-04-15,0.69966
2019-04-18,0.6869799999999999
2019-04-21,0.69668
2019-04-24,0.6950000000000001
2019-04-25,1.5846099999999999
2019-04-27,1.5785099999999999
2019-04-29,1.5848799999999998
2019-05-01,1.5937999999999999
2019-05-03,1.5893199999999998
2019-05-05,1.5744500000000001
2019-05-13,1.58641
2019-06-10,1.4336499999999999
2019-06-10,1.4399799999999998
2019-06-11,1.42119
2019-06-11,1.41973
2019-06-11,1.4032200000000001
2019-06-11,1.41187
2019-06-11,1.40035
2019-06-11,1.39624
2019-06-11,1.40823
2019-06-11,1.4151
2019-06-11,1.40958
2019-06-11,1.44073
2019-06-11,1.42722
2019-06-11,1.40378
2019-06-11,1.4095499999999999
2019-06-11,1.39928
2019-06-11,1.42182
2019-06-11,1.39711
2019-06-11,1.4000499999999998
2019-06-11,1.40563
2019-06-11,1.40876
2019-06-11,1.40909
2019-06-11,1.39767
2019-06-11,1.40763
2019-06-11,1.40929
2019-06-12,1.95941
2019-06-13,1.92646
2019-06-14,1.91434
2019-06-15,1.91548
2019-06-16,1.90462
2019-06-17,1.91127
2019-06-18,1.91553
2019-06-19,1.92347
2019-06-20,1.8912799999999999
2019-06-21,1.8931
2019-06-22,1.8915000000000002
2019-06-23,1.88219
2019-06-24,1.89867
2019-06-25,1.88642
2019-06-26,1.88244
2019-06-27,1.87835
2019-06-28,1.8812300000000002
2019-06-29,1.87979
2019-06-30,1.8762499999999998
2019-07-01,1.88079
2019-07-02,1.87391
2019-07-03,1.8708
2019-07-04,1.87789
2019-07-05,1.8742
2019-07-07,1.87612
2019-07-09,1.87565
2019-07-11,1.10493
2019-07-13,1.10348
2019-07-15,1.10174
2019-07-17,1.10047
2019-07-19,1.0901
2019-07-21,1.08424
2019-07-23,1.08225
2019-07-25,1.08071
2019-07-26,1.4416000000000002
2019-07-26,1.43037
2019-07-26,1.41888
2019-07-26,1.42245
2019-07-26,1.41354
2019-07-26,1.41738
2019-07-26,1.40969
2019-07-27,1.41516
2019-07-27,1.4063800000000002
2019-07-27,1.4139199999999998
2019-07-27,1.41458
2019-07-27,1.4111799999999999
2019-07-27,1.40949
2019-07-27,1.40923
2019-07-27,1.4234
2019-07-27,1.4125699999999999
2019-07-27,1.4091500000000001
2019-07-27,1.41058
2019-07-27,1.41668
2019-07-27,1.4080000000000001
2019-07-27,1.40919
2019-07-27,1.4115
2019-07-27,1.41207
2019-07-27,1.4114099999999998
2019-07-27,1.4043800000000002
2019-07-27,1.53009
2019-07-29,1.5318200000000002
2019-07-31,1.5205899999999999
2019-08-02,1.52441
2019-08-04,1.52394
2019-08-06,1.52255
2019-08-08,1.51744
2019-08-10,1.51922
2019-08-12,1.5153400000000001
2019-08-14,1.51243
2019-08-18,1.5137900000000002
2019-08-20,1.5167
2019-08-22,1.51831
2019-08-24,1.51643
2019-08-26,1.51532
2019-08-28,1.5129000000000001
2019-08-30,1.5124000000000002
2019-09-01,1.10632
2019-09-03,1.0949
2019-09-05,1.08451
2019-09-07,1.07817
2019-09-09,1.08319
2019-09-11,1.08249
2019-09-13,1.08264
2019-09-15,1.08134
2019-09-17,1.0814300000000001
2019-09-19,1.0821699999999999
2019-09-21,1.07193
2019-09-23,1.10183
2019-09-25,1.08069
2019-09-27,1.0706200000000001
2019-09-29,1.0684
2019-10-01,1.0730199999999999
2019-10-03,1.0705099999999999
2019-10-05,3.45008
2019-10-07,3.44205
2019-10-09,3.42457
2019-10-11,3.43237
2019-10-13,3.4264099999999997
2019-10-15,3.4262799999999998
2019-10-17,3.42852
2019-10-19,3.4277200000000003
2019-10-23,3.42765
2019-10-25,3.41912
2019-10-27,3.4204
2019-10-30,3.42436
2019-11-02,3.43486
2019-11-05,3.43074
2019-11-08,3.41574
2019-11-11,3.42702
2019-11-14,3.42361
2019-11-17,3.5348699999999997
2019-11-20,3.49634
2019-11-23,3.4640199999999997
2019-11-26,3.4613300000000002
2019-11-29,3.45605
2019-12-02,3.4571400000000003
2019-12-05,3.4498
2019-12-08,3.5554200000000002
2019-12-11,3.4473399999999996
2019-12-14,3.45612
2019-12-17,3.44703
2019-12-20,3.4396199999999997
2019-12-23,3.45072
2019-12-26,3.4536299999999995
2019-12-29,3.44611
2020-01-01,3.45352
2020-01-04,3.44343
2020-01-07,3.44694
2020-01-10,3.43335
2020-01-16,0.13404
2020-01-19,0.14371
2020-01-22,0.12946
2020-01-25,0.13154000000000002
2020-01-28,0.11739
2020-01-31,0.12187999999999999
2020-02-03,0.10949
2020-02-06,0.12659
2020-02-09,0.13504
2020-02-12,0.12064
2020-02-15,0.12451000000000001
2020-02-18,0.12704
2020-02-21,0.12924
2020-02-24,0.11408
2020-02-27,0.10756
2020-03-01,0.114
2020-03-04,0.11417
2020-03-07,0.10958999999999999
2020-03-10,0.1179
2020-03-13,0.10930999999999999
2020-03-16,0.13128
2020-03-19,0.11377999999999999
2020-03-22,0.11578
2020-03-25,0.11408
2020-03-30,0.11793
2020-04-07,0.12432
2020-04-11,0.10943
2020-04-17,0.11587
2020-04-21,0.10534
2020-04-30,0.15542999999999998
2020-05-02,0.30618
2020-05-04,0.14101
2020-05-06,0.15401
2020-05-08,0.12409
2020-05-10,0.15601
2020-05-12,0.11771999999999999
2020-05-14,0.12817
2020-05-16,0.19248
2020-05-18,0.11326
2020-05-20,0.16281
2020-05-22,0.13377
2020-05-24,0.14005
2020-05-26,0.10918
2020-05-28,0.13418
2020-05-30,0.14744000000000002
2020-06-01,0.10880000000000001
2020-06-03,0.13128
2020-06-05,0.138
2020-06-07,0.14608
2020-06-09,0.13622
2020-06-11,0.15899
2020-06-13,0.12563
2020-06-15,0.20337
2020-06-16,0.51527
2020-06-18,0.5100600000000001
2020-06-20,0.51825
2020-06-22,0.52434
2020-06-24,0.50895
2020-06-26,0.50495
2020-06-28,0.51302
2020-06-30,0.50508
2020-07-02,0.49660000000000004
2020-07-06,0.50082
2020-07-08,0.50507
2020-07-10,0.49890999999999996
2020-07-12,0.50715
2020-07-14,0.49663
2020-07-16,0.50684
2020-07-18,0.50291
2020-07-20,0.49464
2020-07-22,0.50511
2020-07-24,0.50895
2020-07-26,0.50263
2020-07-28,0.49671
2020-07-30,0.507
2020-08-01,0.49674
2020-08-05,0.0
2020-08-07,0.0
2020-08-09,0.0
2020-08-11,0.0
2020-08-13,0.0
2020-08-15,0.0
2020-08-17,0.0
2020-08-25,0.0
2020-08-27,0.0
2020-08-29,0.0
2020-08-31,0.0
2020-09-02,0.0
2020-09-04,0.0
2020-09-06,0.0
2020-09-08,0.0
2020-09-10,0.0
2020-09-12,0.0
2020-09-14,0.0
2020-09-16,0.0
2020-09-17,0.27309
2020-09-19,0.25958
2020-09-21,0.2908
2020-09-23,0.27564
2020-09-25,0.2981
2020-09-27,0.26612
2020-09-29,0.25511
2020-10-01,0.27295
2020-10-03,0.26894999999999997
2020-10-05,0.26212
2020-10-07,0.27098
2020-10-09,0.25517
2020-10-11,0.26021
2020-10-13,0.26944
2020-10-15,0.26450999999999997
2020-10-17,0.27639
2020-10-19,0.26254
2020-10-21,0.25994
2020-10-23,0.28598
2020-10-25,0.26553
2020-10-27,0.26737
2020-11-05,0.0
2020-11-08,0.0
2020-11-11,0.0
2020-11-14,0.0
2020-11-17,0.0
2020-11-20,0.0
2020-11-23,0.0
2020-11-26,0.0
2020-11-29,0.0
2020-12-02,0.0
2020-12-05,0.0
2020-12-08,0.0
2020-12-11,0.0
2020-12-14,0.0
2020-12-17,0.0
2020-12-20,0.0
2020-12-23,0.0
2020-12-26,0.0
2020-12-29,0.0
2021-01-01,0.0
2021-01-04,0.0
2021-01-07,0.0
2021-01-10,0.0
2021-01-13,0.0
2021-01-14,1.21988
2021-01-17,1.22017
2021-01-20,1.21526
2021-01-23,1.24345
2021-01-26,1.21766
2021-01-29,1.2568099999999998
2021-02-01,1.2127400000000002
2021-02-04,1.24304
2021-02-07,1.22932
2021-02-10,1.23953
2021-02-13,1.2656100000000001
2021-02-16,1.2203899999999999
