date,strontium
YYYY-MM-DD,ppb
5/2/14,172.060218
5/4/14,155.066001
5/7/14,137.332087
5/10/14,152.379061
5/13/14,160.268175
5/16/14,109.98392
5/19/14,135.918674
5/22/14,122.388243
5/25/14,113.525378
5/28/14,108.920028
5/31/14,98.350338
6/3/14,94.542615
6/6/14,93.077247
6/9/14,99.410333
6/12/14,92.674472
6/15/14,94.424029
6/18/14,92.164412
6/21/14,90.769571
6/24/14,92.112977
6/27/14,90.01143
6/30/14,87.819223
7/3/14,89.451753
7/6/14,91.629673
7/9/14,94.181014
7/12/14,114.3834
7/15/14,116.692179
7/18/14,120.798984
7/21/14,124.371538
7/24/14,126.196942
7/27/14,130.357207
7/30/14,130.048195
8/2/14,139.500625
8/5/14,142.785056
8/8/14,144.714617
8/11/14,148.474321
8/14/14,149.618604
8/17/14,152.09708
8/20/14,152.943963
8/23/14,148.926653
8/26/14,179.9877308
8/29/14,172.3308379
9/1/14,193.2151249
9/4/14,195.2549518
9/7/14,195.5068853
9/10/14,155.04595
9/13/14,178.4568086
9/16/14,191.3046227
9/19/14,198.5781004
9/22/14,180.8652104
9/25/14,192.3381399
9/28/14,196.8680887
10/1/14,190.3292591
10/4/14,191.9711282
10/7/14,198.8916019
10/9/14,192.8270897
10/10/14,194.4317002
10/13/14,194.7911669
10/16/14,195.7615823
10/19/14,195.2999336
10/22/14,196.2677963
10/23/14,201.3425695
10/24/14,201.505299
10/25/14,213.4554053
10/26/14,211.411076
10/27/14,204.1916016
10/28/14,205.6446842
10/29/14,211.1036594
10/30/14,207.8731217
10/31/14,206.3969879
11/1/14,211.5312559
11/2/14,209.3996658
11/3/14,209.6731646
11/4/14,207.6909989
11/5/14,213.033449
11/6/14,205.500254
11/7/14,207.234921
11/8/14,212.3394648
11/9/14,211.4038589
11/10/14,212.708435
11/11/14,215.7776839
11/12/14,217.25248
11/13/14,216.1994201
11/14/14,224.7184564
11/15/14,209.1144293
11/16/14,221.901331
11/17/14,230.8638367
11/18/14,232.5666967
11/19/14,229.5086454
11/20/14,230.2463584
11/21/14,225.974795
11/22/14,227.8067685
11/23/14,223.2693843
11/24/14,219.8232961
11/25/14,222.2456622
11/26/14,222.0821496
11/27/14,220.0447915
11/28/14,221.927476
11/29/14,221.5883993
11/30/14,221.5954227
12/1/14,218.1316246
12/2/14,220.9074811
12/3/14,221.2441958
12/4/14,216.618212
12/5/14,214.0542479
12/6/14,216.4184154
12/7/14,218.3631667
12/8/14,224.5354155
12/9/14,227.6347135
12/10/14,227.2429482
12/11/14,229.5424094
12/12/14,226.0538911
12/13/14,222.398547
12/14/14,219.2680129
12/15/14,219.2775764
12/16/14,228.4998975
12/17/14,218.0281698
12/18/14,218.0496315
12/19/14,220.6509352
12/20/14,221.9805176
12/21/14,225.1974131
12/22/14,226.4323826
12/23/14,226.7229174
12/24/14,228.7697567
12/25/14,225.8265644
12/26/14,223.0672162
12/27/14,222.9612716
12/28/14,224.9196085
12/29/14,225.0240454
12/30/14,228.6793446
12/31/14,227.0201128
1/1/15,229.633714
1/2/15,227.5993882
1/3/15,229.0997272
1/4/15,230.8043981
1/6/15,230.0054017
1/8/15,231.2608046
1/10/15,235.300069
1/12/15,230.1051539
1/14/15,227.0748869
1/16/15,234.2716077
1/18/15,232.5883724
1/20/15,223.3367503
1/22/15,227.7100838
1/24/15,226.3170902
1/26/15,224.5560666
1/28/15,222.2449843
1/30/15,220.8956531
2/1/15,222.7698852
2/3/15,222.0014067
