date,barium
YYYY-MM-DD,ppb
2014-05-02,47.614832
2014-05-04,34.605541
2014-05-07,31.192247
2014-05-10,34.842193
2014-05-13,35.827139
2014-05-16,26.940218
2014-05-19,31.448268
2014-05-22,29.012241
2014-05-25,28.444668
2014-05-28,28.057618
2014-05-31,27.836861
2014-06-03,26.715631
2014-06-06,26.955123
2014-06-09,28.239611
2014-06-12,27.807595
2014-06-15,27.907306
2014-06-18,28.373403
2014-06-21,27.981001
2014-06-24,27.754781
2014-06-27,27.646215
2014-06-30,30.076336
2014-07-03,27.662862
2014-07-06,28.101951
2014-07-09,28.384741
2014-07-12,32.373927
2014-07-15,32.698205
2014-07-18,32.962555
2014-07-21,33.584264
2014-07-24,34.058798
2014-07-27,35.094074
2014-07-30,35.225243
2014-08-02,38.923889
2014-08-05,39.507003
2014-08-08,41.654717
2014-08-11,71.93508
2014-08-14,42.209362
2014-08-17,43.511278
2014-08-20,42.952266
2014-08-23,42.409182
2014-08-26,50.806620891843245
2014-08-29,47.07504535608834
2014-09-01,52.64509274545179
2014-09-04,51.67357221810851
2014-09-07,51.60392318053311
2014-09-10,38.79999578373086
2014-09-13,44.14641047129018
2014-09-16,46.42872437631563
2014-09-19,48.650519361530144
2014-09-22,45.17654878257783
2014-09-25,47.3048562707033
2014-09-28,48.86403942494066
2014-10-01,44.98255861701695
2014-10-04,45.466162329388844
2014-10-07,54.773550796085765
2014-10-09,52.79732000067198
2014-10-10,51.11870711190287
2014-10-13,52.344218541178805
2014-10-16,71.16256382775519
2014-10-19,53.51732125376783
2014-10-22,49.197150500556404
2014-10-23,48.95390366918214
2014-10-24,49.6281844660282
2014-10-25,50.56111201745632
2014-10-26,50.357906441110856
2014-10-27,49.23988874558271
2014-10-28,50.045097035789844
2014-10-29,50.286227886956496
2014-10-30,49.89126551119037
2014-10-31,48.58613573452046
2014-11-01,49.1743989418223
2014-11-02,50.32451865064805
2014-11-03,50.56751134723188
2014-11-04,47.29353196591525
2014-11-05,51.38375730559466
2014-11-06,46.740614163497085
2014-11-07,48.54181518633514
2014-11-08,51.31834349602637
2014-11-09,49.65128647809318
2014-11-10,51.4173165039742
2014-11-11,49.38895554300159
2014-11-12,48.474527744994525
2014-11-13,56.74388346709662
2014-11-14,48.8574498179795
2014-11-15,56.501589988013244
2014-11-16,48.05248623970348
2014-11-17,50.50117462013173
2014-11-18,51.497807404328476
2014-11-19,49.371517490413794
2014-11-20,73.79377116200001
2014-11-21,57.200768007499995
2014-11-22,58.311252563800004
2014-11-23,55.990789635599995
2014-11-24,54.68722163099999
2014-11-25,53.780497930600006
2014-11-26,65.3709571713
2014-11-27,74.7219976894
2014-11-28,49.21519301159999
2014-11-29,48.80450731649999
2014-11-30,49.08066216360001
2014-12-01,46.6944114048
2014-12-02,46.4537283048
2014-12-03,45.4478458109
2014-12-04,45.1546123764
2014-12-05,44.720490940299996
2014-12-06,44.0335155694
2014-12-07,44.2500273996
2014-12-08,46.382142172500004
2014-12-09,45.2767546294
2014-12-10,44.4014087265
2014-12-11,43.9782364791
