date,copper
YYYY-MM-DD,ppb
2014-05-02,0.690147
2014-05-04,0.706958
2014-05-07,19.718784
2014-05-10,18.459747
2014-05-13,19.518946
2014-05-16,0.580995
2014-05-19,0.980116
2014-05-22,0.605387
2014-05-25,0.595983
2014-05-28,0.520633
2014-05-31,0.51646
2014-06-03,0.427069
2014-06-06,0.464417
2014-06-09,0.465681
2014-06-12,0.357634
2014-06-15,0.331895
2014-06-18,0.821852
2014-06-21,0.45187
2014-06-24,3.922046
2014-06-27,4.893014
2014-06-30,0.642946
2014-07-03,0.455425
2014-07-06,0.515725
2014-07-09,0.322345
2014-07-12,0.560827
2014-07-15,0.290598
2014-07-18,0.249009
2014-07-21,0.315957
2014-07-24,0.300724
2014-07-27,0.331836
2014-07-30,0.281441
2014-08-02,0.688094
2014-08-05,1.67159
2014-08-08,2.138783
2014-08-11,2.807073
2014-08-14,0.421707
2014-08-17,0.310364
2014-08-20,1.124466
2014-08-23,0.364086
2014-08-26,0.9115124655569405
2014-08-29,0.46287348689599433
2014-09-01,0.5322642616157517
2014-09-04,0.5978595979656687
2014-09-07,0.956563991981632
2014-09-10,0.7096760429469225
2014-09-13,1.2901471107381177
2014-09-16,0.44841951151593684
2014-09-19,0.7928781201853042
2014-09-22,1.3328181892889817
2014-09-25,2.3258919203573774
2014-09-28,0.6097867013960214
2014-10-01,0.7669253202211305
2014-10-04,0.5798826600062094
2014-10-07,0.5837839285374808
2014-10-09,0.3645882674981369
2014-10-10,1.1118543750910703
2014-10-13,0.5157941047340057
2014-10-16,0.7336435528930153
2014-10-19,0.5837048344001395
2014-10-22,0.47186028921023576
2014-10-23,0.5387827625654431
2014-10-24,0.6693841365025948
2014-10-25,1.0622600788727867
2014-10-26,0.46149113027244204
2014-10-27,0.4059146999381402
2014-10-28,0.776388734099671
2014-10-29,0.31835639489953216
2014-10-30,0.3632644341839654
2014-10-31,0.3673332888681365
2014-11-01,1.016314245548596
2014-11-02,1.0461256570707382
2014-11-03,0.9404743039128103
2014-11-04,1.070763233697917
2014-11-05,1.1221087155839384
2014-11-06,0.9291876529286399
2014-11-07,1.3373255553800345
2014-11-08,0.4847011452133926
2014-11-09,0.39295763426355057
2014-11-10,0.3836941884009797
2014-11-11,0.36442112691478984
2014-11-12,0.34224688662660385
2014-11-13,0.3562550341212271
2014-11-14,0.32772940753474633
2014-11-15,0.3271914391640038
2014-11-16,1.0035395513660037
2014-11-17,0.34995696176950714
2014-11-18,0.32367923283023753
2014-11-19,0.38186605351855074
2014-11-20,0.33445717
2014-11-21,0.31236175889999995
2014-11-22,0.2793657739
2014-11-23,0.3286434852
2014-11-24,0.29189777399999994
2014-11-25,0.31986059980000003
2014-11-26,0.324764253
2014-11-27,0.3852235875
2014-11-28,0.2987889938
2014-11-29,0.30964419200000004
2014-11-30,0.40792753080000005
2014-12-01,0.44905076080000006
2014-12-02,0.34016988960000005
2014-12-03,0.37786427
2014-12-04,0.39434678160000003
2014-12-05,0.5478405608
2014-12-06,0.4147359202
2014-12-07,0.31460831959999996
2014-12-08,0.36652645800000005
2014-12-09,0.30522905980000004
