date,lead
YYYY-MM-DD,ppb
2015-07-08,0.01836
2015-07-09,0.012440000000000001
2015-07-10,0.01183
2015-07-11,0.016329999999999997
2015-07-12,0.01983
2015-07-13,0.12247
2015-07-14,0.0629
2015-07-15,0.05152999999999999
2015-07-16,0.01772
2015-07-17,0.028579999999999998
2015-07-18,0.029789999999999997
2015-07-19,0.02812
2015-07-20,0.0349
2015-07-21,0.03366
2015-07-22,0.04406
2015-07-23,0.04715
2015-07-24,0.17881000000000002
2015-07-25,0.08448
2015-07-26,0.05825
2015-07-27,0.04288
2015-07-28,0.0373
2015-07-29,0.04166
2015-07-30,0.05142
2015-07-31,0.03424
2015-08-01,0.03594
2015-08-02,0.02068
2015-08-03,0.03311
2015-08-04,0.028999999999999998
2015-08-05,0.03018
2015-08-06,0.043699999999999996
2015-08-07,0.03998
2015-08-08,0.09730000000000001
2015-08-09,0.05654
2015-08-10,0.4629
2015-08-11,0.02679
2015-08-12,0.04326
2015-08-13,0.03204
2015-08-14,0.045040000000000004
2015-08-15,0.07241
2015-08-16,0.02853
2015-08-17,0.08436
2015-08-18,0.036
2015-08-19,0.0534
2015-08-20,0.058640000000000005
2015-08-21,0.04357
2015-08-22,0.09055
2015-08-23,0.07579
2015-08-24,0.03806
2015-08-25,0.03979
2015-08-25,0.03286
2015-08-26,0.03064
2015-08-26,0.03898
2015-08-27,0.06564
2015-08-27,0.06337999999999999
2015-08-28,0.052379999999999996
2015-08-28,3.03535
2015-08-29,0.03052
2015-08-29,0.04257999999999999
2015-08-30,0.03845
2015-08-30,0.04084
2015-08-31,0.08084
2015-08-31,0.03334
2015-09-01,0.03888
2015-09-01,0.08824
2015-09-02,0.06284
2015-09-02,0.03591
2015-09-03,0.04829
2015-09-03,0.12353
2015-09-04,0.07184
2015-09-04,0.05995
2015-09-05,0.057229999999999996
2015-09-05,0.0528
2015-09-06,0.27093
2015-09-07,0.15583
2015-09-07,0.09641
2015-09-08,0.057609999999999995
2015-09-08,0.029949999999999997
2015-09-09,0.18133
2015-09-09,0.03245
2015-09-10,0.03318
2015-09-10,0.05321
2015-09-11,0.057569999999999996
2015-09-11,0.02554
2015-09-12,0.03691
2015-09-12,0.013829999999999999
2015-09-13,0.07504
2015-09-13,0.039420000000000004
2015-09-14,0.05567
2015-09-14,0.04078
2015-09-15,0.07163
2015-09-15,0.06438
2015-09-16,0.06851
2015-09-16,0.09065000000000001
2015-09-17,0.04432
2015-09-17,0.04095
2015-09-18,0.04291
2015-09-18,0.0382
2015-09-19,0.10194
2015-09-20,0.39032
2015-09-21,0.05144
2015-09-22,0.02404
2015-09-23,0.053470000000000004
