run_id,J_DIC,J_Fe,J_pH,J_Ca,J_total,status
028,1.143513793856975,169.5176473901756,2.2028621770989694,1.3571960131346703,174.22121937426624,success
029,31.46078530637985,169.00524411282473,45.348347804083026,17.543859511826838,263.3582367351144,success
030,31.478446941390263,197.16383511963744,45.476916336156634,17.653051347113607,291.77224974429794,success
031,31.465726127150866,172.52656033807884,45.38292739908345,17.573142789742334,266.9483566540555,success
032,31.457864637428212,167.33865736888467,45.326874961649004,17.52565863217474,261.64905560013665,success
033,31.517338933586633,8.445693503244103,45.30776669214881,17.47662924397692,102.74742837295648,success
034,4.6067166199959555,9.333369533356898,5.900736997845782,0.6370471889837298,20.477870340182363,success
035,4.62424192560411,9.025111666119287,5.960630879695289,0.6426345266663283,20.252618998085012,success
036,4.96662625801008,186.351757225822,5.382101636442109,0.8278650625031063,197.5283501827773,success
037,4.96662625801008,186.351757225822,5.382101636442109,0.8278650625031063,197.5283501827773,success
038,4.769858230565497,64.37920562475558,5.9189383255788375,0.6153796780097253,75.68338185890966,success
039,4.769858230565497,64.37920562475558,5.9189383255788375,0.6153796780097253,75.68338185890966,success
040,4.674176841874297,64.5157438718134,5.770337171090578,0.6142600602563004,75.57451794503457,success
041,4.673394695203839,64.51639211938273,5.760075384342314,0.6149834835178034,75.56484568244669,success
042,4.67082077276407,64.45398943817968,5.756183624717313,0.6149621363416297,75.49595597200269,success
043,3.9495475570334104,77.60623816944243,4.083359715796859,0.6850030720537307,86.32414851432644,success
044,5.4352884852575665,60.53004484873085,7.840468959798455,0.7162967379915318,74.52209903177841,success
045,3.8177644483669164,63.93549768207997,4.646379774318998,0.6156963768996753,73.01533828166556,success
046,3.81808891711975,63.92786514605511,4.646850143750551,0.6157747933243095,73.00857900024972,success
047,4.372822391073694,62.31372395547838,5.7133901824720015,0.629943757896346,73.02988028692042,success
048,6.466213261239881,56.55613180539198,13.299433066154409,5.513724549630084,81.83550268241635,success
049,6.465650528657438,56.57229082936569,13.298816853179435,5.513435431310031,81.8501936425126,success
050,6.565910452083663,62.86703914816814,13.794544623884024,5.85376450503076,89.08125872916658,success
051,3.3735472065944996,24.813847208005892,3.391991314709734,0.7840040978483939,32.36338982715852,success
052,3.9142247846676317,8.945720144604232,4.6458484444855745,0.6672759707415937,18.173069344499034,success
053,3.9159415736111987,8.940021964147983,4.648813944679984,0.6674646458472182,18.17224212828638,success
054,6.502186080408936,10.474485126436058,13.384894258136447,5.584687368986282,35.946252833967726,success
055,6.502407858414938,10.470834356113947,13.385321553843738,5.584811725372193,35.94337549374482,success
056,6.5032742619596124,10.465293430540038,13.369104902594238,5.590849879543611,35.928522474637504,success
057,6.623491857680381,8.442403219388568,13.985577960883264,6.016743396585953,35.068216434538165,success
058,6.623491857680381,8.442403219388568,13.985577960883264,6.016743396585953,35.068216434538165,success
059,6.6261341014084145,8.437343780712656,13.987470669556295,6.016953813181766,35.06790236485913,success
060,6.6261341014084145,8.437343780712656,13.987470669556295,6.016953813181766,35.06790236485913,success
061,6.564458582000581,8.234598079283298,13.874614013232106,5.981341886329253,34.655012560845236,success
062,6.582816760914828,8.598905087137032,13.970977772894267,6.048700559513402,35.20140018045953,success
063,6.367579561588954,14.387562629140051,12.832806526804475,5.259100585573011,38.84704930310649,success
064,6.35796854571737,14.06281361228064,12.855850598357229,5.280672738611907,38.557305494967146,success
065,6.358752087013257,14.02811991232976,12.85782090287715,5.281494663956437,38.5261875661766,success
066,6.355854897088055,14.070071631338557,12.850690824014908,5.278108003006982,38.5547253554485,success
067,6.361743726774769,13.983509029325184,12.865583977393984,5.285103874064171,38.495940607558104,success
068,31.326825676085868,618.1906790899361,45.269872010655035,17.670873891828283,712.4582506685052,success
069,31.326895050836224,618.190844939002,45.26986532857985,17.670790424457458,712.4583957428755,success
070,31.326895050836224,618.190844939002,45.26986532857985,17.670790424457458,712.4583957428755,success
071,31.327037965740622,618.1912343923027,45.26985601772678,17.670626553638698,712.4587549294088,success
072,31.327037965740622,618.1912343923027,45.26985601772678,17.670626553638698,712.4587549294088,success
073,31.327037965740622,618.1912343923027,45.26985601772678,17.670626553638698,712.4587549294088,success
074,31.464725277863675,189.65424819976005,45.39775161353216,17.681306559164252,284.1980316503201,success
075,31.470451605066806,220.73667770574514,45.438219842947866,17.716003268260668,315.3613524220205,success
076,31.470451605066806,220.73667770574514,45.438219842947866,17.716003268260668,315.3613524220205,success
077,31.48077774931232,222.69045889692606,45.444871728635455,17.708725592774773,317.3248339676486,success
078,31.47198434392176,181.99093411224464,45.37942220304452,17.652690001822076,276.49503066103296,success
079,1.1598508101391738,182.45628782837665,2.342880655605144,1.5263181440549265,187.4853374381759,success
080,1.082267589252794,16.542779175034635,2.3004249257899425,1.5155186736218436,21.440990363699218,success
081,1.082174744834519,16.55298979944604,2.300378423700286,1.515619079654602,21.451162047635442,success
082,1.0824756341989168,16.552510047326926,2.3008926650796,1.5151670019377745,21.45104534854322,success
083,1.0804974892761066,15.155350544960239,2.286757804189883,1.4957568266425743,20.0183626650688,success
084,1.1510401570233446,22.574399437440754,2.4901612331535063,1.6053230427911152,27.820923870408723,success
085,6.4759301492291526,618.195025883341,14.033529521697295,6.276613838201076,644.9810993924686,success
086,6.4759301492291526,618.195025883341,14.033529521697295,6.276613838201076,644.9810993924686,success
087,6.4759301492291526,618.195025883341,14.033529521697295,6.276613838201076,644.9810993924686,success
088,6.4759301492291526,618.195025883341,14.033529521697295,6.276613838201076,644.9810993924686,success
089,6.4759301492291526,618.195025883341,14.033529521697295,6.276613838201076,644.9810993924686,success
090,6.475725089490162,618.1984349903486,14.033444102480821,6.276783745979981,644.9843879282996,success
091,6.475725089490162,618.1984349903486,14.033444102480821,6.276783745979981,644.9843879282996,success
092,5.109074469339133,618.1662259192309,5.107478955056025,1.0514393913289246,629.434218734955,success
093,3.789206574768352,73.83867753579254,3.868986319791373,0.7007793333173814,82.19764976366966,success
094,3.789206574768352,73.83867753579254,3.868986319791373,0.7007793333173814,82.19764976366966,success
095,4.981207928827854,61.803677728081695,6.818691963678007,0.6472794485365889,74.25085706912415,success
096,4.976435211276678,61.79914210671813,6.8103469054596815,0.6470576653931595,74.23298188884765,success
097,4.9740760951902425,61.7586445876817,6.806171479162829,0.6470505821486782,74.18594274418345,success
098,5.039489691713822,8.574412986073524,7.375309421655349,0.7687102659128852,21.75792236535558,success
099,5.1807631116815465,8.631025506171664,7.653304617958676,0.7837612880763382,22.248854523888223,success
100,5.158288365940478,8.554437864540107,7.568936122333756,0.7752097467312569,22.056872099545597,success
101,5.156754835065178,8.554821321794488,7.567560444655853,0.7751211316180588,22.05425773313358,success
102,3.597122341185054,37.859056191357496,3.524785265107664,0.7392147865659168,45.720178584216136,success
103,3.5934881823526923,37.946718208174616,3.5200412368752048,0.739104065259518,45.79935169266203,success
104,3.592981705621669,37.86602018224335,3.5195584012171666,0.73918825766934,45.71774854675153,success
105,4.272011262993924,10.56168082132893,5.068437009248646,0.6282391926235377,20.530368286195035,success
106,4.273391478670621,10.561642040339775,5.073055842492573,0.6279661778833137,20.536055539386282,success
107,7.243108218560391,11.719369825137308,15.153809696037854,1.675743512333918,35.79203125206947,success
108,6.260514722686503,180.91577045196192,8.962676398614843,0.9465357883492573,197.0854973616125,success
109,6.357352836988713,180.9297100974067,9.147292190586628,0.9614883203915823,197.39584344537366,success
110,6.40842130289578,180.98494020172762,13.440598838611693,5.748100890147792,206.5820612333829,success
111,6.40842130289578,180.98494020172762,13.440598838611693,5.748100890147792,206.5820612333829,success
112,6.373542019248296,13.027817734080093,12.888709215339228,5.296811845154515,37.586880813822134,success
113,6.370343397542553,13.068965327531279,12.88046128416429,5.2929312625016305,37.61270127173975,success
114,6.370267980885364,13.065979667405433,12.880572299446385,5.293041742781289,37.60986169051847,success
115,6.359058352002754,13.477552697828612,12.82090304149391,5.251670923893142,37.90918501521841,success
116,6.359058352002754,13.477552697828612,12.82090304149391,5.251670923893142,37.90918501521841,success
117,6.277097224739238,16.55651000751541,12.383784711397187,4.949470676141297,40.166862619793136,success
118,6.279531307458004,16.523610657188033,12.390163266440414,4.952567699041849,40.145872930128306,success
119,31.580310647426398,8.22214617363703,45.229471536339844,17.40578604344014,102.43771440084342,success
120,31.575274210807645,8.222156785354985,45.27141787624036,17.38384363174056,102.45269250414356,success
121,31.575327212132684,8.220414847110522,45.27136566009377,17.383867881078352,102.45097560041533,success
122,31.575709796808336,8.222377469802222,45.27179753324922,17.38401771529282,102.4539025151526,success
123,31.572620048698013,8.25466271759318,45.25153971904066,17.368318324162995,102.44714080949484,success
124,1.0941322031497647,8.225690471828369,2.158160696481677,1.204733044638673,12.682716416098483,success
125,1.0595862949016752,8.459072587156346,2.060350245929947,1.0840420523941494,12.66305118038212,success
126,1.0625667520585111,8.572326117464831,2.0696443609626223,1.079430283747712,12.783967514233677,success
127,1.0614537939124782,8.559675974854859,2.0681780471122355,1.079312771597368,12.76862058747694,success
128,1.080310367813093,9.108600053881359,2.1848379398803828,1.288423420437062,13.662171782011898,success
129,1.0803614271408202,9.107089958357204,2.184590989697836,1.2881994364760312,13.660241811671892,success
130,1.0535563262275525,9.096522716675002,2.125908573202002,1.2666054560196638,13.54259307212422,success
131,1.0535563262275525,9.096522716675002,2.125908573202002,1.2666054560196638,13.54259307212422,success
132,1.0520934141502596,9.097428593617655,2.1224529331731414,1.265332338861155,13.537307279802212,success
133,1.0472057073160255,8.318721292424755,2.0726239636828896,1.156672755158728,12.5952237185824,success
134,1.024608498843921,61.52815884973935,1.954327982635009,1.1258086486121432,65.63290397983042,success
135,1.024608498843921,61.52815884973935,1.954327982635009,1.1258086486121432,65.63290397983042,success
136,3.729290289230325,10.666626702978402,4.167320019381294,0.6802825483029789,19.243519559893,success
137,3.3647134745900544,26.614962666048026,3.3629117975577456,0.7762193462031363,34.11880728439896,success
138,3.3672782751963566,26.584762144391224,3.366449570990436,0.7764066970777631,34.094896687655776,success
139,3.309890451035667,25.96165423470884,3.311215217469586,0.7851459091328031,33.3679058123469,success
140,3.2777228077206386,33.41128301487785,3.207707479822114,0.7731869936019963,40.6699002960226,success
141,3.8062499107410424,9.26277550988627,4.442788891259574,0.6623339472937795,18.174148259180665,success
142,3.817086547854155,9.277652886148731,4.454956700248352,0.6618258270143965,18.211521961265635,success
143,3.817086547854155,9.277652886148731,4.454956700248352,0.6618258270143965,18.211521961265635,success
144,4.333460870927754,8.63555134772587,5.294060851881382,0.6589948244060181,18.922067894941026,success
145,4.3486071199597625,8.623884468273362,5.318788748180555,0.6592078055688854,18.950488141982564,success
146,4.3486071199597625,8.623884468273362,5.318788748180555,0.6592078055688854,18.950488141982564,success
147,6.575891824830365,8.492264473402525,13.949800420460228,6.035842612177215,35.05379933087033,success
148,6.605028795273807,8.672101946621384,14.001116772900438,6.050531102864938,35.32877861766057,success
149,6.576373288481189,8.210864962429573,13.851792011666985,5.946523193959206,34.58555345653696,success
150,6.576895117955966,8.215388696038858,13.852815866061974,5.946756673863432,34.591856353920235,success
151,6.577237426592314,8.219198010564146,13.853609699691509,5.946912265320756,34.59695740216873,success
152,6.57636458471354,8.21837948704126,13.870997570566626,5.940850315288408,34.60659195760984,success
153,8.028079993671854,13.713057713729471,19.799299938710416,2.361196933156153,43.90163457926789,success
154,5.319148130373596,9.211216702628011,8.168270759083024,0.7933408921374906,23.49197648422212,success
155,5.354025689375695,9.16126458103409,8.43113401447851,0.8683273712219333,23.81475165611023,success
156,5.433090093031971,9.212629617935178,8.604232790160662,0.8811328649253333,24.131085366053146,success
157,5.425734905862287,9.198495413113868,8.585891408127475,0.8792243490779567,24.089346076181585,success
158,3.7675587554450396,15.001435123220341,3.9778474318880606,0.7165577473324302,23.463399057885873,success
159,3.23928045036225,17.937337405583737,3.323109263981507,0.7564695164662663,25.25619663639376,success
160,3.311393814212695,20.452185546208234,3.366782314031681,0.7404112095001109,27.87077288395272,success
161,3.3326946544495835,18.04362430078741,3.4397845767397195,0.7522155414174919,25.568319073394203,success
162,3.3326946544495835,18.04362430078741,3.4397845767397195,0.7522155414174919,25.568319073394203,success
163,3.3353753651464917,18.03889390731312,3.443324038632956,0.7522814216763817,25.56987473276895,success
164,3.332337675040063,18.0425685426795,3.4393878688598867,0.7522239936260918,25.56651808020554,success
165,3.8363189382777296,15.517676659461483,4.051263101248951,0.7092393065425293,24.11449800553069,success
166,6.168968205669427,20.132506172272933,11.866429579772339,4.578125026908139,42.74602898462284,success
167,6.59716701206039,12.487030175140218,14.118411461916589,6.133115477337728,39.33572412645493,success
168,6.598012184779486,12.488206091102489,14.10025733881586,6.139306520146611,39.325782134844445,success
169,6.598012184779486,12.488206091102489,14.10025733881586,6.139306520146611,39.325782134844445,success
170,31.321947211810578,27.190601045220905,43.87367858212551,16.348630166348695,118.73485700550569,success
171,31.321947211810578,27.190601045220905,43.87367858212551,16.348630166348695,118.73485700550569,success
172,31.322228222923858,27.177841817350192,43.874491790317684,16.34897816733197,118.7235399979237,success
173,31.511860255923477,8.52916785426798,45.30977354676141,17.4875058699348,102.83830752688766,success
174,31.546269646637892,44.907397882658614,45.56281806878833,17.69034638354125,139.7068319816261,success
175,31.532796176699428,15.155652093811636,45.46345362562857,17.610611216999274,109.76251311313891,success
176,31.530135933748653,18.762823470190323,45.47255086643714,17.618093144786666,113.38360341516278,success
177,1.0844067613959913,19.564988414075813,2.2899552671753174,1.506686529714738,24.44603697236186,success
178,1.0645072040582995,18.10225495838137,2.2320308808481992,1.4756162009464557,22.87440924423432,success
179,1.0682354001377639,18.365197289308792,2.2428279450401676,1.4816023796801212,23.157863014166846,success
180,1.0637408683920724,18.05091137812679,2.2297479047461213,1.4743752370697158,22.8187753883347,success
181,1.0632991632156643,18.052691246326148,2.2299377972591174,1.474782953313091,22.820711160114023,success
182,1.0632991632156643,18.052691246326148,2.2299377972591174,1.474782953313091,22.820711160114023,success
183,1.0623258185207847,18.075688210740683,2.228966400258172,1.4748559216711217,22.84183635119076,success
184,1.0132062578317236,9.022064253717573,1.9156039609601032,0.9969425638579533,12.947817036367354,success
185,1.2070863357740202,182.16916594616447,2.1503634476013316,1.2818571179174845,186.80847284745732,success
186,1.206700754689956,182.1655702188332,2.1497060182581746,1.2817093624066058,186.80368635418796,success
187,1.0542782603917533,8.591800520419387,2.113792489620531,1.235924724075312,12.995795994506983,success
188,1.0542782603917533,8.591800520419387,2.113792489620531,1.235924724075312,12.995795994506983,success
189,1.0412900389873416,9.306675560918892,2.062020820823761,1.21977822193482,13.629764642664815,success
190,1.0763006808600233,9.901317184360394,2.154253374260611,1.2854656955381967,14.417336935019224,success
191,1.0758915646529494,9.90572801204669,2.154606046635209,1.285952957033819,14.422178580368668,success
192,1.0758915646529494,9.90572801204669,2.154606046635209,1.285952957033819,14.422178580368668,success
193,1.0765002014842553,9.910488685467188,2.155025777085206,1.2857431797152579,14.427757843751909,success
194,1.0758939189622738,9.905131165079984,2.154613873614782,1.2859554362405898,14.42159439389763,success
195,1.0669776343851884,8.825396907336325,2.095671257575565,1.1731992221116794,13.161245021408757,success
196,1.0441860076855043,8.788870857426181,2.055947142907311,1.161803279765079,13.050807287784075,success
197,31.333008397898226,25.561691064444005,43.89739277703519,16.378431525134527,117.17052376451196,success
198,31.49986595373761,9.179961105375547,45.22906467383029,17.4679887835552,103.37688051649864,success
199,31.499561494062213,9.190347347814264,45.22897522841439,17.46818720921917,103.38707127951002,success
200,31.435116317860018,13.743311755625818,44.722250722272676,17.05103974704526,106.95171854280377,success
201,31.55635947758894,10.516914526283392,45.05133695877384,17.211798512739048,104.33640947538521,success
202,31.60888112157245,13.231124316993322,45.42009903636742,17.51215885153341,107.7722633264666,success
203,,,,,,failed
204,6.825183368900164,8.83320961698982,14.07854450525132,5.869109673334058,35.60604716447536,success
205,6.969906287897474,57.26388782959814,14.758698741067544,6.332530910584963,85.32502376914813,success
206,6.969906287897474,57.26388782959814,14.758698741067544,6.332530910584963,85.32502376914813,success
207,6.71134725642051,28.978857609669234,14.430082304050124,6.322293811758306,56.442580981898175,success
208,3.2934280577219956,41.03668306241057,3.1909163212279905,0.7840543801899555,48.30508182155051,success
209,3.3219125993627543,32.93746112876394,3.26631104012231,0.785485921834017,40.311170690083024,success
210,,,,,,failed
211,,,,,,failed
212,3.4419159330835214,19.177193986558247,3.520179610683566,0.7434784858540461,26.88276801617938,success
213,3.4419159330835214,19.177193986558247,3.520179610683566,0.7434784858540461,26.88276801617938,success
214,3.743352924899977,17.82148433160463,3.8736852877841885,0.7235124929062,26.162035037194993,success
215,3.7423841368173667,17.80097823158955,3.8695538621589516,0.7238445531298436,26.136760783695713,success
216,3.936193988492343,90.03779070045427,4.011360459954552,0.6973539175691952,98.68269906647035,success
217,5.199069918948418,63.20766398526818,7.069726471260571,0.6603835528964038,76.13684392837357,success
218,5.201709839924019,63.29501106397788,7.074298226186517,0.6603993312486623,76.23141846133709,success
219,5.228635723213713,63.24999925518953,7.123088366562432,0.6621848117621023,76.26390815672777,success
220,5.155606392290135,183.98823764133516,5.764500522393335,0.8180898676602871,195.72643442367894,success
221,,,,,,failed
222,,,,,,failed
223,,,,,,failed
224,5.1085821622685135,618.1677159663745,5.10190354252778,1.051721835424281,629.4299235065951,success
225,5.108455552702176,618.1771039483779,5.106836435669671,1.0514668188682488,629.4438627556179,success
226,5.109281360340945,618.1660170829431,5.107668818770762,1.0514362348836856,629.4344034969384,success
227,6.475692998579281,618.1984349667858,14.03342719350211,6.276801758835794,644.9843569177029,success
228,6.475692998579281,618.1984349667858,14.03342719350211,6.276801758835794,644.9843569177029,success
229,6.475692998579281,618.1984349667858,14.03342719350211,6.276801758835794,644.9843569177029,success
230,6.475824669249468,618.1984350514878,14.033499502322954,6.276727965197102,644.9844871882573,success
231,6.475824669249468,618.1984350514878,14.033499502322954,6.276727965197102,644.9844871882573,success
232,6.475824669249468,618.1984350514878,14.033499502322954,6.276727965197102,644.9844871882573,success
233,6.475824669249468,618.1984350514878,14.033499502322954,6.276727965197102,644.9844871882573,success
234,6.475964428208924,618.1893267154308,14.033495600134918,6.276504678296573,644.9752914220711,success
235,6.475964428208924,618.1893267154308,14.033495600134918,6.276504678296573,644.9752914220711,success
236,6.475964428208924,618.1893267154308,14.033495600134918,6.276504678296573,644.9752914220711,success
237,6.167124886172564,54.85196289798007,11.916905073618098,4.637942933973593,77.57393579174433,success
238,1.0705730565198746,12.086102495055398,2.2315640975406335,1.4348906657862266,16.823130314902134,success
239,1.057262013033297,14.95039722861385,2.1909331347027385,1.419942350416779,19.618534726766665,success
240,1.0561665436074275,14.975919936404086,2.189641005869651,1.4199597762010883,19.641687262082254,success
241,1.0748294155326599,30.32840405195565,2.3154764391431515,1.5735555504671308,35.292265457098594,success
242,1.0415343735247156,10.844287999909767,2.092884433202106,1.28972452814307,15.26843133477966,success
243,1.0419525905403932,10.842978680826931,2.092265530267383,1.289387671757649,15.266584473392356,success
244,1.0429220710638134,10.82001732473283,2.0934924645202893,1.2893174455039027,15.245749305820837,success
245,1.1258408536363151,14.316831819015023,2.3306113569566866,1.4498792564359075,19.223163286043935,success
246,1.0978740573936878,9.30529671201252,2.1795696098598047,1.2559426148373485,13.83868299410336,success
247,1.0968997767486495,9.307569505797304,2.178477286489195,1.2559962281105397,13.838942797145688,success
248,1.038876081232762,9.031518024582098,2.056892228416222,1.197839400071421,13.325125734302503,success
249,1.0367306216163186,9.021774715065686,2.0521610518196995,1.1954092529773825,13.306075641479087,success
250,1.2045846994580307,181.4703287378528,2.1197540720652333,1.2427327573629712,186.03740026673904,success
251,1.2045846994580307,181.4703287378528,2.1197540720652333,1.2427327573629712,186.03740026673904,success
252,1.2045846994580307,181.4703287378528,2.1197540720652333,1.2427327573629712,186.03740026673904,success
253,1.21819164790003,183.29982779271722,2.2040048288514704,1.3487731764617896,188.0707974459305,success
254,31.400980073973223,182.17157026334291,45.25836841366275,17.512398357635988,276.3433171086149,success
255,,,,,,failed
256,,,,,,failed
257,31.324360766290496,618.1894078518402,45.29089764097142,17.659391598678926,712.464057857781,success
258,31.324360766290496,618.1894078518402,45.29089764097142,17.659391598678926,712.464057857781,success
259,,,,,,failed
260,,,,,,failed
261,,,,,,failed
262,,,,,,failed
263,,,,,,failed
264,,,,,,failed
265,1.1383619953296797,166.49341576994792,2.18008858262731,1.3280357081721093,171.13990205607703,success
266,1.1224539067795152,165.8388562865644,2.137100863789702,1.3040427977720572,170.4024538549057,success
267,1.1180176515766467,165.70064020561355,2.1248754845083275,1.297366248756123,170.24089959045466,success
268,1.128157492398202,169.4704543363728,2.188725425382771,1.3755813917616904,174.16291864591548,success
269,1.1281157892390956,169.47885787336958,2.1886998143710445,1.3755919850898402,174.17126546206956,success
270,1.1281157892390956,169.47885787336958,2.1886998143710445,1.3755919850898402,174.17126546206956,success
271,1.128620937376851,169.4707277419001,2.1857283290504514,1.375117228476458,174.16019423680385,success
272,1.0628288909102768,17.434016141006985,2.2274130692426115,1.4640004189630198,22.188258520122893,success
273,1.0751149659076504,14.223387613163467,2.264954947795616,1.479353406591781,19.042810933458515,success
274,1.0745810813805734,14.2470814856809,2.264380207145844,1.4793912392654387,19.065434013472757,success
275,1.0687745409773493,11.457175616800983,2.2213411409239234,1.4141327311280543,16.16142402983031,success
276,1.0684670985267855,11.465211980364034,2.2210253400390245,1.4146076360851532,16.169312055014995,success
277,1.083856709856961,11.803441869107067,2.2618882503409905,1.4358000491189735,16.584986878423994,success
278,1.083856709856961,11.803441869107067,2.2618882503409905,1.4358000491189735,16.584986878423994,success
279,1.0439712938825378,8.802368213931445,2.0137977171207937,1.0044953489498847,12.864632573884661,success
280,1.0316396911122667,9.289372907092174,1.9812959253134097,0.9216958389100806,13.22400436242793,success
281,1.1384137214116397,21.105030780088136,3.590981693590537,0.5528097950454347,26.387235990135743,success
282,1.140649714557514,21.13872967205485,3.600743031254618,0.5545163499101347,26.434638767777116,success
283,1.140649714557514,21.13872967205485,3.600743031254618,0.5545163499101347,26.434638767777116,success
284,1.1433583018490479,21.179999301837544,3.6132350904415276,0.5572233187506729,26.493816012878792,success
285,1.143910346271707,21.231949385477797,3.6303946478708595,0.5606903075017658,26.566944687122128,success
286,31.180165194068625,40.945184441557096,42.706014684968,15.506734744809295,130.33809906540301,success
287,31.19321447589807,40.34215283121969,42.764610106904414,15.544979749766108,129.8449571637883,success
288,31.231087217983916,36.269734364736244,43.00829429816937,15.688047094700458,126.19716297559,success
289,4.112972878619116,8.875326894955059,5.6008366681748,0.656208841086966,19.24534528283594,success
290,4.639987788598159,8.979071072949772,6.712365304050233,0.7101263809797123,21.041550546577877,success
291,4.653355134816,8.739634035602972,6.899718027987886,0.769510259655554,21.062217458062413,success
292,4.653355134816,8.739634035602972,6.899718027987886,0.769510259655554,21.062217458062413,success
293,7.436310556306321,15.90384731507514,19.32686272493909,2.667639793812242,45.3346603901328,success
294,7.436310556306321,15.90384731507514,19.32686272493909,2.667639793812242,45.3346603901328,success
295,4.078487888014118,8.294646675745174,5.173960208990959,0.6687682009815431,18.215862973731795,success
296,4.0808493306438605,8.29220102547637,5.177888491131529,0.66888939697013,18.21982824422189,success
297,4.080421762208467,8.291282007469912,5.178010684843527,0.6692652251586515,18.218979679680558,success
298,4.0699922711847005,8.293564940216077,5.14071224205078,0.6663588678936286,18.170628321345184,success
299,4.060636816395155,8.309078050900439,5.106436734560092,0.6631022079281267,18.139253809783813,success
300,2.6299897070469482,18.93042924563444,2.6233075561028496,0.7516730325184094,24.935399541302644,success
301,2.6305487059521115,18.89728502347408,2.624096675110087,0.7516244634624405,24.90355486799872,success
302,3.6506681891791724,8.5784294539099,4.409617224222806,0.6614047306983917,17.30011959801027,success
303,3.6481123016434154,8.587703885131422,4.404831512938676,0.6610169992457962,17.301664698959307,success
304,6.682820006351001,8.471339065106527,14.06558191149891,6.001923341520771,35.22166432447721,success
305,6.666397231657825,10.054087557519868,14.073985364202306,6.017933235692342,36.812403389072344,success
306,6.539891313675315,70.47110304448988,13.8515303281149,5.977427879454127,96.83995256573422,success
307,6.539891313675315,70.47110304448988,13.8515303281149,5.977427879454127,96.83995256573422,success
308,6.539385751817562,70.40393253777704,13.850848667977017,5.977465006758318,96.77163196432994,success
309,6.331974884177702,57.693153124180064,12.788184079527133,5.237795775401086,82.05110786328598,success
310,6.516990272656577,57.825728989113266,13.270532910271053,5.476503390404186,83.08975556244509,success
311,,,,,,failed
312,3.4163208991162377,8.898281571595215,4.007254306510808,0.6710030168419279,16.992859794064188,success
313,3.4235376009035345,8.848681676494753,4.031234329667399,0.6727192793894667,16.976172886455153,success
314,3.0276791274946597,19.45109697300023,3.091428489069332,0.7865265576489162,26.35673114721314,success
315,2.9786239031663424,18.873370676816034,3.046632761833984,0.794467107840274,25.69309444965663,success
316,3.505382742576969,15.17635121966303,3.6937149680791816,0.7425580631941127,23.118006993513294,success
317,3.505382742576969,15.17635121966303,3.6937149680791816,0.7425580631941127,23.118006993513294,success
318,2.783030815132927,20.116534364247492,2.8177040755727685,0.8117939843435104,26.529063239296697,success
319,2.782388720735509,20.119975456564895,2.8169640640414046,0.8118019594025417,26.531130200744347,success
